Tariff,Handset,Peak_calls,Peak_mins,OffPeak_calls,OffPeak_mins,Weekend_calls,Weekend_mins,International_mins,Nat_call_cost,month
CAT 200,S80,91.0,183.402481,31.0,77.778278,3.0,4.607599,57.532103,5.0,6.0
CAT 200,ASAD170,110.0,173.254498,0.0,0.0,0.0,0.0,54.849198,0.0,6.0
CAT 200,S80,105.0,212.222202,1.0,70.8,6.0,9.88303,47.551222,11.0,6.0
CAT 200,S50,145.0,232.417006,39.0,59.228496,5.0,14.16731,71.982813,7.0,6.0
CAT 200,S80,121.0,243.589909,7.0,12.577425,0.0,0.0,42.995524,0.0,6.0
CAT 200,S50,204.0,486.256483,32.0,90.147198,2.0,7.003424,141.559772,29.0,6.0
CAT 200,ASAD170,267.0,407.933962,51.0,115.982486,10.0,17.249338,58.866953,24.0,6.0
CAT 200,ASAD90,104.0,153.117999,14.0,40.63308,2.0,25.2,34.023906,0.0,6.0
CAT 200,ASAD170,75.0,176.971502,22.0,77.255269,6.0,13.406932,80.100945,4.0,6.0
CAT 200,S50,77.0,181.100448,39.0,70.61256,2.0,7.0,77.810234,3.0,6.0
CAT 200,S50,209.0,359.766389,0.0,0.0,9.0,14.548061,93.318974,13.0,6.0
CAT 200,S80,119.0,180.802616,5.0,22.105854,2.0,3.955784,59.542208,4.0,6.0
CAT 200,S50,97.0,196.938277,5.0,52.834572,1.0,7.666193,72.89366,4.0,6.0
CAT 200,S50,89.0,178.937892,7.0,30.70133,1.0,7.8,58.202043,0.0,6.0
CAT 200,S80,240.0,466.324855,78.0,137.154369,1.0,5.031181,48.990222,30.0,6.0
CAT 200,S80,87.0,157.245461,11.0,124.521121,0.0,0.0,73.946773,5.0,6.0
CAT 200,ASAD170,197.0,338.191873,29.0,123.714015,2.0,34.2,51.333503,19.0,6.0
CAT 200,S50,53.0,123.781092,44.0,69.39414,6.0,9.59106,37.09849,0.0,6.0
CAT 200,S50,171.0,291.896109,26.0,122.98055,11.0,15.172473,64.905435,12.0,6.0
CAT 200,S80,251.0,410.189841,54.0,211.632097,3.0,87.0,48.774838,29.0,6.0
CAT 200,S50,90.0,162.613143,13.0,46.37808,1.0,3.768219,32.627248,1.0,6.0
CAT 200,S80,184.0,314.918052,4.0,51.088234,0.0,0.0,92.903775,8.0,6.0
CAT 200,ASAD170,85.0,128.507204,30.0,78.713476,4.0,20.592661,56.702141,0.0,6.0
CAT 200,S80,140.0,285.978118,9.0,69.440089,12.0,25.122872,120.086626,12.0,6.0
CAT 200,S50,76.0,153.568224,1.0,72.636822,4.0,12.915846,51.292515,0.0,6.0
CAT 200,ASAD90,134.0,272.602472,5.0,8.961907,1.0,88.8,52.255916,11.0,6.0
CAT 200,S50,86.0,175.383543,41.0,112.659036,2.0,56.0,58.172554,0.0,6.0
CAT 200,ASAD170,99.0,169.514922,12.0,16.994846,5.0,9.899209,50.499771,2.0,6.0
CAT 200,S50,125.0,203.497152,7.0,21.138173,0.0,0.0,65.651397,7.0,6.0
CAT 200,ASAD90,217.0,327.289528,22.0,35.236479,2.0,12.291795,61.473117,4.0,6.0
CAT 200,ASAD170,222.0,380.707668,9.0,14.631675,5.0,7.670975,121.880519,20.0,6.0
CAT 200,S50,111.0,189.714011,20.0,178.931888,1.0,48.5,124.080832,9.0,6.0
CAT 200,S80,155.0,316.360394,1.0,15.717943,4.0,8.045389,90.489395,10.0,6.0
CAT 200,S50,97.0,276.282347,34.0,66.304963,3.0,19.184329,107.394075,7.0,6.0
CAT 200,S50,167.0,341.850985,9.0,35.51132,2.0,17.5,75.008301,3.0,6.0
CAT 200,S50,138.0,282.092332,105.0,173.461582,0.0,0.0,71.998459,8.0,6.0
CAT 200,ASAD170,87.0,176.6669,25.0,37.427388,0.0,0.0,38.860039,5.0,6.0
CAT 200,S50,188.0,315.811353,42.0,86.35834,8.0,18.807624,104.067875,9.0,6.0
CAT 200,S80,280.0,472.913721,4.0,5.055236,4.0,9.825669,93.462832,19.0,6.0
CAT 200,ASAD170,183.0,357.319536,18.0,34.122906,8.0,27.603489,83.476681,13.0,6.0
CAT 200,S80,178.0,363.900465,7.0,99.773216,4.0,30.6,63.18951,9.0,6.0
CAT 200,S50,34.0,68.973379,20.0,39.842669,4.0,5.864918,32.28472,1.0,6.0
CAT 200,S50,235.0,360.84528,23.0,41.296738,11.0,17.374032,71.715006,22.0,6.0
CAT 200,ASAD170,121.0,247.160168,3.0,8.858987,5.0,7.9118,49.692753,3.0,6.0
CAT 200,S50,204.0,321.156138,8.0,21.064424,8.0,13.310273,60.340094,10.0,6.0
CAT 200,S50,98.0,167.963784,47.0,133.103376,6.0,25.669937,104.49315,0.0,6.0
CAT 200,S50,270.0,441.374611,36.0,112.108166,4.0,82.8,52.458684,21.0,6.0
CAT 200,ASAD90,198.0,302.253007,30.0,88.373923,2.0,19.5,122.287809,7.0,6.0
CAT 200,S80,167.0,263.11664,48.0,94.165322,2.0,9.6,71.572968,8.0,6.0
CAT 200,ASAD170,175.0,277.525574,55.0,117.386984,5.0,16.073836,114.454073,10.0,6.0
CAT 200,ASAD170,59.0,118.231335,7.0,28.215088,4.0,6.068511,43.305826,1.0,6.0
CAT 200,S80,78.0,161.328972,25.0,42.404202,1.0,4.8,50.934713,0.0,6.0
CAT 200,S50,135.0,206.711957,7.0,72.479192,17.0,25.351466,99.24156,0.0,6.0
CAT 200,S50,87.0,131.28199,6.0,39.540421,0.0,0.0,44.838431,0.0,6.0
CAT 200,S50,144.0,235.960371,67.0,102.825007,3.0,18.0,82.203276,7.0,6.0
CAT 200,S50,60.0,102.100532,1.0,7.00278,8.0,10.854309,28.583792,0.0,6.0
CAT 200,S50,270.0,465.770097,90.0,144.282213,1.0,3.0,126.617605,19.0,6.0
CAT 200,ASAD170,84.0,126.048686,29.0,54.96309,4.0,5.513758,26.045663,3.0,6.0
CAT 200,S80,242.0,385.346175,80.0,135.41616,5.0,11.02821,147.5608,23.0,6.0
CAT 200,S80,95.0,221.263707,49.0,83.197256,11.0,19.130639,66.244189,9.0,6.0
CAT 200,ASAD170,141.0,288.159732,2.0,18.6,12.0,16.243083,100.883193,5.0,6.0
CAT 200,S50,154.0,230.800825,6.0,28.254502,2.0,8.011015,68.059005,9.0,6.0
CAT 200,S80,75.0,152.820466,4.0,14.368207,1.0,20.276971,53.133611,0.0,6.0
CAT 200,S50,142.0,289.761572,46.0,106.003418,5.0,7.951831,47.212949,18.0,6.0
CAT 200,S80,214.0,327.497418,17.0,27.410369,3.0,10.821447,72.885114,12.0,6.0
CAT 200,S80,98.0,167.875027,35.0,81.788786,3.0,6.949075,40.047493,6.0,6.0
CAT 200,S50,312.0,539.642822,15.0,170.405347,3.0,6.834854,152.157421,35.0,6.0
CAT 200,ASAD170,171.0,354.136892,87.0,182.465813,6.0,18.107294,115.619122,16.0,6.0
CAT 200,ASAD90,160.0,253.462935,11.0,63.133867,7.0,11.65956,45.624799,5.0,6.0
CAT 200,S50,57.0,132.588657,4.0,81.655922,4.0,8.177274,48.050981,0.0,6.0
CAT 200,ASAD170,233.0,403.120049,3.0,9.71472,5.0,10.340598,50.421887,9.0,6.0
CAT 200,S80,274.0,471.425994,0.0,0.0,3.0,3.917358,71.692205,22.0,6.0
CAT 200,ASAD170,365.0,580.579428,31.0,96.531747,0.0,0.0,105.640474,38.0,6.0
CAT 200,ASAD170,95.0,193.980233,31.0,69.257693,3.0,16.2,72.767252,0.0,6.0
CAT 200,S50,173.0,355.798498,34.0,71.567285,1.0,5.194722,139.455912,17.0,6.0
CAT 200,ASAD170,55.0,126.212083,25.0,75.368026,0.0,0.0,35.05399,5.0,6.0
CAT 200,ASAD170,217.0,345.201205,0.0,0.0,8.0,12.881786,47.970702,6.0,6.0
CAT 200,S50,59.0,140.2128,25.0,55.605225,3.0,3.12975,54.430465,0.0,6.0
CAT 200,ASAD170,66.0,128.054054,5.0,45.052726,3.0,2.697768,48.927285,0.0,6.0
CAT 200,S80,77.0,131.236854,45.0,69.064028,3.0,12.0,64.622483,0.0,6.0
CAT 200,ASAD170,75.0,154.405566,13.0,41.384893,6.0,8.928213,35.802182,0.0,6.0
CAT 200,ASAD170,67.0,137.491794,11.0,30.292812,3.0,10.978209,56.816919,5.0,6.0
CAT 200,ASAD170,204.0,371.879099,10.0,12.768903,2.0,26.5,86.92103,14.0,6.0
CAT 200,S50,100.0,208.328947,0.0,0.0,6.0,7.25632,58.100275,0.0,6.0
CAT 200,S80,170.0,270.346354,7.0,69.045292,8.0,13.315343,115.107428,4.0,6.0
CAT 200,S80,67.0,136.351224,63.0,113.022696,0.0,0.0,25.278043,6.0,6.0
CAT 200,S80,419.0,643.228044,65.0,102.16317,8.0,19.196496,83.824873,43.0,6.0
CAT 200,S80,124.0,213.869084,2.0,9.831424,16.0,33.34135,47.375732,0.0,6.0
CAT 200,ASAD170,119.0,244.610086,18.0,99.796741,5.0,12.819298,56.6488,4.0,6.0
CAT 200,ASAD170,112.0,171.94919,63.0,107.261574,18.0,26.315942,56.718203,2.0,6.0
CAT 200,S80,99.0,193.29816,29.0,106.27788,4.0,9.2276,86.426757,5.0,6.0
CAT 200,ASAD170,239.0,378.738536,43.0,142.151209,1.0,3.0,134.288881,16.0,6.0
CAT 200,S50,100.0,160.916375,4.0,6.120609,17.0,28.006423,62.109304,0.0,6.0
CAT 200,ASAD170,110.0,225.8199,11.0,41.037888,7.0,14.68294,39.330209,5.0,6.0
CAT 200,ASAD170,95.0,164.03569,11.0,80.783283,4.0,8.158843,77.576955,3.0,6.0
CAT 200,S50,117.0,241.142719,4.0,8.851796,3.0,56.4,69.17146,3.0,6.0
CAT 200,S80,78.0,139.811985,7.0,41.11722,1.0,3.023325,25.538171,4.0,6.0
CAT 200,S50,89.0,158.813762,39.0,64.507325,0.0,0.0,43.604373,4.0,6.0
CAT 200,S80,93.0,189.245923,4.0,43.686811,4.0,7.885247,45.983762,0.0,6.0
CAT 200,S80,33.0,66.557764,37.0,54.02099,3.0,19.8,24.99152,0.0,6.0
CAT 200,ASAD170,90.0,146.846714,23.0,37.799619,5.0,17.035973,40.357204,0.0,6.0
CAT 200,ASAD170,124.0,191.265138,5.0,68.347571,2.0,58.2,34.344622,4.0,6.0
CAT 200,ASAD170,110.0,166.117747,25.0,123.017716,3.0,25.5,58.055302,0.0,6.0
CAT 200,S80,88.0,181.299941,23.0,42.25093,0.0,0.0,62.188822,4.0,6.0
CAT 200,S80,228.0,341.230982,5.0,9.805488,3.0,6.863842,59.419403,7.0,6.0
CAT 200,S50,131.0,269.590226,27.0,120.091435,0.0,0.0,95.929077,10.0,6.0
CAT 200,S80,75.0,126.992016,6.0,40.766278,2.0,3.374184,47.454675,0.0,6.0
CAT 200,S50,110.0,226.780323,43.0,84.766937,0.0,0.0,51.97854,10.0,6.0
CAT 200,S80,121.0,192.614677,56.0,125.576629,2.0,4.908143,78.746062,6.0,6.0
CAT 200,S50,66.0,183.331465,16.0,32.103197,8.0,24.498037,48.248022,0.0,6.0
CAT 200,S80,44.0,99.460033,2.0,7.847618,3.0,7.733885,31.708449,0.0,6.0
CAT 200,S50,109.0,175.678495,17.0,40.462623,2.0,3.299864,31.724749,5.0,6.0
CAT 200,S50,163.0,335.344522,6.0,103.169286,6.0,6.858245,64.67484,18.0,6.0
CAT 200,S50,61.0,123.733084,3.0,53.103928,3.0,4.598819,29.696627,4.0,6.0
CAT 200,S80,175.0,270.603408,31.0,70.616369,3.0,4.540948,112.49923,14.0,6.0
CAT 200,S50,161.0,331.486956,13.0,54.408371,8.0,16.789092,48.053363,15.0,6.0
CAT 200,ASAD170,88.0,142.858867,2.0,10.108838,3.0,35.5,36.037614,5.0,6.0
CAT 200,S80,142.0,224.257572,2.0,13.704629,0.0,0.0,41.658543,0.0,6.0
CAT 200,S50,82.0,169.418368,14.0,40.075332,0.0,0.0,67.89089,4.0,6.0
CAT 200,S80,65.0,180.321876,14.0,48.658284,0.0,0.0,64.125618,8.0,6.0
CAT 200,S80,95.0,195.321624,7.0,37.606128,3.0,8.538126,60.462564,4.0,6.0
CAT 200,ASAD90,294.0,451.66234,37.0,68.176651,3.0,4.464327,151.618977,25.0,6.0
CAT 200,ASAD90,87.0,144.200264,17.0,118.659055,3.0,4.413168,55.562693,3.0,6.0
CAT 200,S50,282.0,487.880484,6.0,48.440106,2.0,1.63098,131.066654,30.0,6.0
CAT 200,S50,196.0,455.49465,18.0,45.244087,14.0,22.367562,91.219924,18.0,6.0
CAT 200,ASAD170,223.0,385.000242,33.0,67.252602,2.0,17.32083,96.07222,20.0,6.0
CAT 200,ASAD170,161.0,372.558817,3.0,16.550174,4.0,7.015835,77.677918,20.0,6.0
CAT 200,ASAD170,164.0,251.263104,16.0,34.329552,2.0,4.656402,66.82859,10.0,6.0
CAT 200,S80,124.0,198.133712,70.0,124.201099,3.0,4.268079,54.437137,10.0,6.0
CAT 200,S80,106.0,243.91441,18.0,78.450176,0.0,0.0,102.130904,6.0,6.0
CAT 200,S80,134.0,276.883337,3.0,6.653502,6.0,11.842012,89.710813,4.0,6.0
CAT 200,ASAD90,79.0,220.460663,33.0,69.689693,11.0,16.473125,86.168619,7.0,6.0
CAT 200,S50,69.0,137.575621,13.0,42.275303,2.0,3.273149,35.411681,0.0,6.0
CAT 200,S80,132.0,275.35614,34.0,83.27535,2.0,35.0,45.501063,11.0,6.0
CAT 200,S80,237.0,409.4355,24.0,134.82,6.0,14.6055,51.803329,20.0,6.0
CAT 200,S50,140.0,215.721349,22.0,82.345246,7.0,10.493358,58.316108,0.0,6.0
CAT 200,S80,146.0,252.004347,80.0,136.80236,4.0,7.064273,121.001184,10.0,6.0
CAT 200,ASAD170,101.0,207.452347,6.0,65.859977,3.0,6.844874,43.309924,9.0,6.0
CAT 200,S50,150.0,348.071499,20.0,35.499829,6.0,16.162524,73.896903,15.0,6.0
CAT 200,S80,125.0,258.033421,0.0,0.0,3.0,22.284006,85.593404,0.0,6.0
CAT 200,ASAD170,78.0,124.694045,3.0,6.615257,2.0,5.12149,28.2565,0.0,6.0
CAT 200,S80,95.0,157.302558,10.0,33.057192,6.0,15.257165,52.757522,0.0,6.0
CAT 200,ASAD170,54.0,122.044558,33.0,51.546997,0.0,0.0,35.285593,3.0,6.0
CAT 200,S50,66.0,136.149152,41.0,87.935233,9.0,20.618527,41.7499,0.0,6.0
CAT 200,S50,175.0,303.770099,0.0,0.0,4.0,7.409027,63.607696,2.0,6.0
CAT 200,S50,109.0,225.613508,19.0,69.774575,5.0,10.859856,84.668999,3.0,6.0
CAT 200,ASAD170,127.0,220.139056,9.0,30.528083,3.0,2.863324,73.183622,7.0,6.0
CAT 200,S80,182.0,290.889994,26.0,40.202597,5.0,7.630074,91.273079,11.0,6.0
CAT 200,ASAD170,58.0,118.713092,50.0,101.529401,5.0,9.669467,54.205111,0.0,6.0
CAT 200,ASAD170,90.0,207.91914,31.0,61.86024,3.0,18.6,57.314622,12.0,6.0
CAT 200,S80,276.0,448.700406,3.0,13.284619,4.0,12.218909,106.657028,24.0,6.0
CAT 200,S80,185.0,284.132722,49.0,121.120679,11.0,20.945681,89.915038,13.0,6.0
CAT 200,S80,115.0,198.263956,38.0,74.388135,3.0,54.6,89.624466,0.0,6.0
CAT 200,S50,28.0,74.914059,15.0,26.738101,4.0,4.342844,32.78253,0.0,6.0
CAT 200,ASAD90,68.0,117.660659,2.0,15.666988,4.0,6.59385,27.599896,0.0,6.0
CAT 200,ASAD90,145.0,235.974946,33.0,117.468276,7.0,10.383936,80.556176,8.0,6.0
CAT 200,S80,92.0,157.551313,21.0,53.52016,2.0,15.0,33.850348,0.0,6.0
CAT 200,ASAD170,49.0,136.734768,10.0,61.412771,16.0,28.054202,37.160403,0.0,6.0
CAT 200,S80,61.0,110.385034,37.0,75.842779,1.0,23.4,36.58195,1.0,6.0
CAT 200,ASAD170,59.0,121.400822,4.0,101.538809,0.0,0.0,47.550197,0.0,6.0
CAT 200,S50,105.0,180.767566,8.0,11.649056,6.0,10.958401,43.542936,1.0,6.0
CAT 200,S50,107.0,244.036215,38.0,100.496804,14.0,21.393201,81.356297,9.0,6.0
CAT 200,S80,134.0,275.316307,25.0,89.520684,1.0,48.6,92.30633,13.0,6.0
CAT 200,ASAD170,121.0,193.354678,6.0,29.893041,2.0,35.4,72.76762,3.0,6.0
CAT 200,S50,88.0,181.471162,1.0,70.2,6.0,9.141271,59.619131,2.0,6.0
CAT 200,S50,164.0,283.868302,4.0,29.735144,3.0,11.918135,89.90255,7.0,6.0
CAT 200,ASAD170,128.0,250.31565,4.0,224.4,4.0,10.088975,86.877486,0.0,6.0
CAT 200,S80,48.0,98.712151,8.0,94.080028,1.0,2.342683,60.438508,0.0,6.0
CAT 200,S80,196.0,312.712933,5.0,8.951457,3.0,9.0,103.021885,6.0,6.0
CAT 200,S80,120.0,249.132,0.0,0.0,4.0,6.348075,105.191452,6.0,6.0
CAT 200,ASAD170,114.0,223.103865,5.0,9.67619,9.0,16.143695,54.651249,4.0,6.0
CAT 200,S50,142.0,245.015388,7.0,27.657707,9.0,32.349803,83.230562,7.0,6.0
CAT 200,ASAD170,113.0,234.398111,81.0,155.67237,1.0,18.680684,131.483475,8.0,6.0
CAT 200,S50,70.0,109.630733,14.0,71.184154,1.0,30.0,40.596931,0.0,6.0
CAT 200,ASAD170,75.0,134.640811,53.0,84.224867,0.0,0.0,72.285863,1.0,6.0
CAT 200,S50,82.0,170.778962,7.0,67.81928,9.0,13.793033,74.453616,6.0,6.0
CAT 200,S80,114.0,197.476957,18.0,30.921489,10.0,19.021256,68.192833,5.0,6.0
CAT 200,S80,110.0,228.990204,5.0,30.536582,2.0,19.947834,53.548129,0.0,6.0
CAT 200,ASAD170,66.0,102.095532,58.0,94.140036,3.0,5.52465,43.768181,0.0,6.0
CAT 200,S80,216.0,345.400598,29.0,67.795572,5.0,11.95343,78.967902,6.0,6.0
CAT 200,S50,130.0,269.598371,48.0,89.603239,1.0,53.4,86.856584,11.0,6.0
CAT 200,S80,205.0,429.218433,27.0,143.522726,4.0,39.0,108.28378,19.0,6.0
CAT 200,S50,70.0,142.36659,80.0,130.991571,4.0,7.297182,58.895995,0.0,6.0
CAT 200,S80,293.0,677.186946,43.0,99.251827,6.0,9.477171,255.50555,41.0,6.0
CAT 200,ASAD90,183.0,277.075901,56.0,101.066443,18.0,31.073933,78.44821,8.0,6.0
CAT 200,S50,77.0,161.063375,14.0,62.649983,3.0,6.486919,29.638066,5.0,6.0
CAT 200,ASAD170,74.0,126.29232,6.0,38.965657,3.0,11.839905,30.071023,5.0,6.0
CAT 200,S80,168.0,353.893396,15.0,67.026158,4.0,6.588545,71.337503,17.0,6.0
CAT 200,S50,79.0,181.808653,19.0,54.663217,9.0,15.077618,55.929476,2.0,6.0
CAT 200,ASAD170,108.0,187.584761,52.0,108.31684,4.0,5.7093,89.012541,2.0,6.0
CAT 200,S80,172.0,310.722858,33.0,77.972967,3.0,8.4,60.974985,14.0,6.0
CAT 200,S80,132.0,209.932156,26.0,55.96059,4.0,20.145812,65.712224,0.0,6.0
CAT 200,S50,190.0,329.349829,11.0,38.511673,2.0,7.8,93.676176,19.0,6.0
CAT 200,S50,163.0,261.260496,5.0,51.3981,3.0,8.777214,78.450663,14.0,6.0
CAT 200,ASAD170,96.0,145.408835,81.0,140.766793,0.0,0.0,45.957102,2.0,6.0
CAT 200,ASAD170,42.0,86.111174,3.0,5.244614,6.0,8.602825,30.4535,1.0,6.0
CAT 200,ASAD170,226.0,360.344054,34.0,62.140426,1.0,11.4,56.990825,6.0,6.0
CAT 200,S80,148.0,309.3822,16.0,23.136408,3.0,13.2,60.743486,0.0,6.0
CAT 200,S80,53.0,146.298847,4.0,24.716165,3.0,6.863188,39.38281,0.0,6.0
CAT 200,S80,61.0,127.18404,2.0,9.6,4.0,10.457354,30.022964,0.0,6.0
CAT 200,S50,104.0,178.92693,28.0,56.248223,14.0,19.240965,81.525741,0.0,6.0
CAT 200,S80,196.0,381.838285,55.0,127.611008,11.0,14.565845,98.925109,20.0,6.0
CAT 200,S80,87.0,136.581174,21.0,48.686409,2.0,3.645405,38.49456,2.0,6.0
CAT 200,S50,96.0,199.642356,44.0,69.020136,6.0,17.066895,86.529779,0.0,6.0
CAT 200,S80,124.0,223.196048,4.0,8.922434,3.0,3.37971,47.804545,0.0,6.0
CAT 200,ASAD170,67.0,139.721821,13.0,29.450234,7.0,9.912053,37.040028,0.0,6.0
CAT 200,ASAD90,163.0,281.1267,19.0,33.353427,1.0,0.763554,82.111228,16.0,6.0
CAT 200,S50,80.0,139.103118,2.0,61.121067,2.0,49.0,58.457668,7.0,6.0
CAT 200,ASAD170,99.0,204.185018,43.0,75.097982,3.0,14.03489,81.10011,5.0,6.0
CAT 200,ASAD170,173.0,265.856877,58.0,139.199264,0.0,0.0,48.182961,12.0,6.0
CAT 200,S50,191.0,399.46113,39.0,142.44076,1.0,20.4,99.716039,29.0,6.0
CAT 200,S80,71.0,158.7829,19.0,73.144024,4.0,5.475272,45.156988,0.0,6.0
CAT 200,S50,156.0,324.842411,13.0,33.538302,6.0,10.221197,110.253222,4.0,6.0
CAT 200,S50,108.0,167.350536,43.0,88.922232,2.0,20.4,67.652549,6.0,6.0
CAT 200,S80,156.0,268.228022,29.0,55.379343,8.0,15.904546,80.232964,4.0,6.0
CAT 200,S80,158.0,251.342754,7.0,70.019199,0.0,0.0,87.53796,9.0,6.0
CAT 200,S50,120.0,207.292586,41.0,89.644151,4.0,5.783494,80.315695,8.0,6.0
CAT 200,ASAD170,69.0,110.163132,16.0,28.488046,1.0,2.92365,32.869322,0.0,6.0
CAT 200,S50,66.0,127.344631,35.0,104.096941,4.0,5.553092,41.000431,3.0,6.0
CAT 200,ASAD170,53.0,108.911833,10.0,59.796522,3.0,4.747205,45.695141,0.0,6.0
CAT 200,S50,70.0,144.809248,37.0,63.1803,6.0,13.689065,47.669392,0.0,6.0
CAT 200,S80,196.0,407.872704,13.0,30.042348,12.0,31.955544,153.841142,24.0,6.0
CAT 200,S50,92.0,144.051346,7.0,32.707141,6.0,8.95511,27.340655,4.0,6.0
CAT 200,ASAD170,256.0,535.76259,93.0,143.286875,3.0,46.8,172.103772,37.0,6.0
CAT 200,S50,149.0,311.13817,21.0,38.599046,4.0,7.197336,61.44466,13.0,6.0
CAT 200,S80,93.0,213.168746,82.0,158.45486,5.0,21.368573,122.860099,3.0,6.0
CAT 200,ASAD170,97.0,201.234731,3.0,550.5,4.0,16.545398,46.570844,6.0,6.0
CAT 200,S50,123.0,185.673025,2.0,194.7,2.0,3.441576,54.828025,4.0,6.0
CAT 200,ASAD170,146.0,305.557351,4.0,12.344411,5.0,10.353377,62.451625,6.0,6.0
CAT 200,S80,167.0,349.325163,38.0,76.90135,7.0,10.087465,105.521484,16.0,6.0
CAT 200,S80,65.0,104.666887,1.0,57.033382,2.0,9.325275,48.057149,1.0,6.0
CAT 200,ASAD90,82.0,170.228278,22.0,79.045865,1.0,16.252421,46.214604,4.0,6.0
CAT 200,S80,134.0,233.04384,4.0,6.214502,9.0,12.526106,57.419487,5.0,6.0
CAT 200,S80,99.0,205.257175,68.0,111.281291,1.0,24.22757,88.906584,3.0,6.0
CAT 200,ASAD170,417.0,723.645426,22.0,56.727547,18.0,36.486324,79.658926,44.0,6.0
CAT 200,S50,79.0,121.201342,29.0,73.540668,1.0,6.420609,55.032376,0.0,6.0
CAT 200,S80,100.0,208.41415,14.0,26.000986,2.0,29.4,76.978313,0.0,6.0
CAT 200,S50,169.0,304.019963,63.0,148.26798,23.0,34.478189,138.557882,16.0,6.0
CAT 200,S50,161.0,280.583634,36.0,55.893894,4.0,36.581718,104.305166,0.0,6.0
CAT 200,S50,87.0,181.936169,12.0,52.694194,17.0,26.317055,43.149619,1.0,6.0
CAT 200,S50,251.0,435.723757,11.0,23.743744,1.0,10.0,109.548507,15.0,6.0
CAT 200,S80,136.0,208.425684,14.0,104.46156,3.0,12.236926,86.357988,10.0,6.0
CAT 200,S50,87.0,180.897112,32.0,54.476304,2.0,15.0,78.421385,4.0,6.0
CAT 200,S80,88.0,152.764737,42.0,62.686593,6.0,8.30047,52.462071,0.0,6.0
CAT 200,S80,58.0,119.430892,31.0,46.683696,2.0,13.40715,41.026747,6.0,6.0
CAT 200,S80,121.0,210.27893,47.0,70.010222,3.0,8.316817,39.741695,3.0,6.0
CAT 200,S80,210.0,335.088306,3.0,27.796129,7.0,34.958322,99.803324,5.0,6.0
CAT 200,S50,82.0,171.345863,4.0,32.998921,18.0,38.245612,46.197601,0.0,6.0
CAT 200,S80,63.0,141.846606,10.0,49.152015,3.0,18.0,54.202663,0.0,6.0
