Tariff,Handset,Peak_calls,Peak_mins,OffPeak_calls,OffPeak_mins,Weekend_calls,Weekend_mins,International_mins,Nat_call_cost,month
Play 100,ASAD170,20.0,40.113066,29.0,68.238855,0.0,0.0,36.875521,2.0,5.0
Play 100,S80,5.0,9.653652,24.0,58.887277,0.0,0.0,25.261109,0.0,5.0
Play 100,S80,6.0,9.44017,33.0,59.495908,4.0,11.49569,22.988041,0.0,5.0
Play 100,S80,18.0,37.464811,31.0,66.304249,1.0,8.149126,31.956678,0.0,5.0
Play 100,ASAD170,10.0,19.54953,27.0,108.25815,0.0,0.0,41.156797,1.0,5.0
Play 100,ASAD170,11.0,24.115231,28.0,55.885297,3.0,11.207078,30.034211,0.0,5.0
Play 100,ASAD170,27.0,43.162638,20.0,59.555257,3.0,5.326453,28.597048,2.0,5.0
Play 100,S50,38.0,66.494736,8.0,47.199388,3.0,22.679455,39.215634,2.0,5.0
Play 100,ASAD170,6.0,13.442083,28.0,60.489374,6.0,11.271312,27.698168,0.0,5.0
Play 100,ASAD170,19.0,51.932675,3.0,48.669401,0.0,0.0,30.113899,1.0,5.0
Play 100,S50,24.0,53.412988,15.0,58.679057,2.0,8.687223,35.630234,1.0,5.0
Play 100,S50,26.0,41.233414,3.0,63.709004,2.0,7.998832,34.587383,0.0,5.0
Play 100,ASAD170,31.0,54.214776,17.0,68.944617,3.0,9.241155,34.044885,2.0,5.0
Play 100,S50,19.0,37.698914,3.0,27.996988,5.0,11.087916,24.542163,0.0,5.0
Play 100,ASAD90,13.0,22.618861,4.0,77.258399,3.0,4.693338,29.794435,1.0,5.0
Play 100,S50,19.0,48.989144,22.0,53.756544,0.0,0.0,33.632983,0.0,5.0
Play 100,ASAD170,6.0,10.376822,50.0,91.392192,2.0,9.71042,31.704531,1.0,5.0
Play 100,S50,4.0,9.021407,0.0,0.0,2.0,9.486428,30.077929,0.0,5.0
Play 100,S80,16.0,26.98883,27.0,54.562679,2.0,4.420136,24.331547,0.0,5.0
Play 100,S80,19.0,36.199253,10.0,42.996323,3.0,12.817332,26.648305,1.0,5.0
Play 100,S80,4.0,11.948366,25.0,66.406904,9.0,21.783415,25.847039,1.0,5.0
Play 100,S50,0.0,0.0,4.0,8.165914,2.0,3.2716,29.751559,0.0,5.0
Play 100,S50,22.0,33.274681,27.0,64.263316,0.0,0.0,26.332806,1.0,5.0
Play 100,S80,4.0,7.559143,12.0,80.274814,3.0,5.012041,26.58288,0.0,5.0
Play 100,S50,10.0,21.09936,12.0,57.46308,5.0,10.17624,28.832448,0.0,5.0
Play 100,S80,26.0,40.539198,29.0,88.035799,0.0,0.0,36.511443,2.0,5.0
Play 100,ASAD170,9.0,17.888486,6.0,59.861211,4.0,12.950519,28.563634,0.0,5.0
Play 100,ASAD170,19.0,38.99125,18.0,73.891448,2.0,7.239308,30.984417,2.0,5.0
Play 100,S80,0.0,0.0,18.0,40.230181,5.0,8.641696,29.534981,0.0,5.0
Play 100,S80,12.0,21.327314,22.0,71.407646,3.0,5.267069,26.702988,1.0,5.0
Play 100,S50,10.0,37.775606,42.0,71.841109,2.0,8.769337,36.096239,0.0,5.0
Play 100,S50,1.0,17.672014,47.0,105.581843,3.0,6.978757,42.282933,1.0,5.0
Play 100,ASAD170,13.0,50.9573,18.0,58.085543,1.0,5.490673,32.831485,2.0,5.0
Play 100,S80,11.0,32.482203,8.0,58.929682,2.0,4.725175,29.051043,1.0,5.0
Play 100,S50,6.0,36.117889,4.0,53.905562,0.0,0.0,27.833246,1.0,5.0
Play 100,ASAD170,16.0,54.745704,36.0,83.130161,1.0,0.0,36.888169,2.0,5.0
Play 100,S50,7.0,30.00834,52.0,83.285442,2.0,5.41134,32.250791,2.0,5.0
Play 100,S50,3.0,13.72248,45.0,112.63869,6.0,12.922002,45.859644,1.0,5.0
Play 100,S80,4.0,16.734101,33.0,80.398476,5.0,10.844446,31.895945,1.0,5.0
Play 100,S50,7.0,47.67047,44.0,72.635338,1.0,1.807411,35.552734,1.0,5.0
Play 100,ASAD170,0.0,24.409492,2.0,100.220716,0.0,0.0,37.407978,2.0,5.0
Play 100,S50,3.0,16.987968,37.0,87.063336,2.0,5.01381,28.197195,1.0,5.0
Play 100,ASAD170,5.0,42.375388,25.0,38.882911,0.0,10.011767,27.251247,1.0,5.0
Play 100,ASAD170,2.0,18.654614,31.0,96.243552,1.0,0.0,36.463524,0.0,5.0
Play 100,S80,8.0,41.252222,35.0,70.014764,0.0,0.0,34.06215,0.0,5.0
Play 100,ASAD170,1.0,23.349626,14.0,80.421323,2.0,6.356804,30.64245,1.0,5.0
Play 100,S50,5.0,17.359074,61.0,106.809361,0.0,0.0,39.143834,1.0,5.0
Play 100,S80,6.0,50.840262,21.0,70.800642,1.0,12.563298,41.719375,2.0,5.0
Play 100,ASAD170,5.0,44.263558,22.0,44.79627,1.0,3.583702,29.920182,0.0,5.0
Play 100,S80,1.0,12.901754,36.0,69.312613,3.0,6.313624,29.202647,0.0,5.0
Play 100,S80,1.0,13.855674,17.0,61.653879,2.0,11.920524,25.263816,0.0,5.0
Play 100,S80,1.0,42.021299,9.0,74.472302,5.0,12.100374,36.890463,2.0,5.0
Play 100,S80,7.0,54.539366,16.0,71.363002,1.0,2.639002,38.430131,2.0,5.0
Play 100,ASAD170,10.0,48.522103,20.0,64.393819,0.0,0.0,34.928642,0.0,5.0
Play 100,S50,0.0,0.0,54.0,117.583397,3.0,18.741946,43.987299,1.0,5.0
Play 100,ASAD90,2.0,51.374031,34.0,56.511434,0.0,0.0,34.648403,1.0,5.0
Play 100,S50,7.0,29.401943,33.0,52.509893,1.0,9.815633,28.28852,0.0,5.0
Play 100,ASAD170,1.0,39.561552,25.0,41.524236,0.0,0.0,24.217555,1.0,5.0
Play 100,S80,10.0,32.802327,27.0,47.178655,0.0,0.0,27.978565,0.0,5.0
Play 100,S50,4.0,55.97823,36.0,62.288503,2.0,3.66403,36.87986,2.0,5.0
Play 100,S80,5.0,27.92166,1.0,72.209708,1.0,4.037902,32.466497,1.0,5.0
Play 100,ASAD170,14.0,47.936645,4.0,27.324749,0.0,0.0,27.537647,1.0,5.0
Play 100,S50,6.0,33.799709,4.0,67.653584,6.0,15.617921,36.745862,0.0,5.0
Play 100,S50,0.0,0.0,23.0,68.983151,0.0,0.0,28.561676,0.0,5.0
Play 100,ASAD90,7.0,39.291498,11.0,88.491287,3.0,10.70551,42.2966,2.0,5.0
Play 100,S50,7.0,45.80798,15.0,68.204121,1.0,9.987697,35.400169,2.0,5.0
Play 100,S50,9.0,28.906931,24.0,60.409097,1.0,2.395602,28.739912,1.0,5.0
Play 100,S80,2.0,18.074758,43.0,85.539841,8.0,12.172439,33.445022,0.0,5.0
Play 100,S50,2.0,53.392522,45.0,68.914779,0.0,0.0,39.998461,2.0,5.0
Play 100,ASAD170,2.0,9.83305,58.0,114.700289,9.0,13.9674,38.206498,1.0,5.0
Play 100,ASAD170,13.0,38.959486,31.0,50.288708,0.0,0.0,27.100283,1.0,5.0
Play 100,S80,9.0,31.853697,10.0,66.862233,1.0,6.716754,32.69356,0.0,5.0
Play 100,ASAD90,6.0,59.517164,13.0,48.264879,3.0,13.708368,36.729539,1.0,5.0
Play 100,S50,2.0,12.591997,3.0,73.988005,5.0,7.859972,27.964689,1.0,5.0
Play 100,ASAD170,0.0,5.547264,53.0,85.37586,2.0,6.21178,27.340302,0.0,5.0
Play 100,ASAD170,6.0,40.380112,15.0,50.475139,5.0,11.351491,31.106508,2.0,5.0
Play 100,ASAD170,9.0,37.132758,1.0,39.26059,2.0,8.34444,27.932748,0.0,5.0
Play 100,S50,7.0,27.875669,45.0,71.117584,2.0,5.627076,26.133498,1.0,5.0
Play 100,ASAD170,1.0,13.458707,5.0,68.779235,0.0,0.0,26.929765,0.0,5.0
Play 100,S80,7.0,24.753308,58.0,88.848832,0.0,0.0,36.513933,0.0,5.0
Play 100,S50,6.0,21.449798,10.0,52.746656,0.0,0.0,24.22042,0.0,5.0
Play 100,S50,0.0,0.0,57.0,95.56309,1.0,4.116833,26.719579,1.0,5.0
Play 100,S50,8.0,31.048524,32.0,50.593172,1.0,5.108411,24.610402,0.0,5.0
Play 100,S50,1.0,6.710558,23.0,92.296807,4.0,11.610331,34.911873,0.0,5.0
Play 100,ASAD90,6.0,20.754195,20.0,43.734749,1.0,6.113054,23.268085,0.0,5.0
Play 100,ASAD170,4.0,20.916378,14.0,87.903831,1.0,11.283836,38.595305,0.0,5.0
Play 100,ASAD170,3.0,16.65153,0.0,0.0,2.0,3.422814,34.0274,0.0,5.0
Play 100,S50,4.0,13.365852,5.0,81.760101,5.0,9.982092,32.707216,1.0,5.0
Play 100,S50,3.0,43.420306,26.0,40.158686,0.0,0.0,31.320319,0.0,5.0
Play 100,ASAD170,6.0,30.675575,13.0,45.05952,0.0,0.0,25.04636,1.0,5.0
Play 100,S50,4.0,20.635829,41.0,78.196174,6.0,20.740579,35.876372,1.0,5.0
Play 100,ASAD170,1.0,16.87554,41.0,64.510587,0.0,2.940435,25.038789,0.0,5.0
Play 100,S80,0.0,0.0,51.0,87.682882,2.0,5.155202,31.535488,0.0,5.0
Play 100,S80,1.0,7.880683,28.0,82.661514,1.0,10.778833,30.629799,1.0,5.0
Play 100,S80,10.0,46.272845,32.0,77.25118,0.0,0.0,38.541291,1.0,5.0
Play 100,S50,1.0,16.612992,50.0,108.272868,0.0,0.0,41.567594,0.0,5.0
Play 100,S50,1.0,0.0,61.0,98.431473,9.0,22.018345,45.213141,1.0,5.0
Play 100,ASAD170,0.0,0.0,38.0,70.613857,0.0,0.0,32.950958,1.0,5.0
Play 100,S50,0.0,0.0,21.0,74.884641,6.0,11.623767,35.993394,0.0,5.0
Play 100,ASAD170,12.0,29.710195,43.0,80.619853,0.0,0.0,31.091225,0.0,5.0
Play 100,ASAD170,20.0,47.260686,2.0,69.988677,6.0,20.190126,41.956899,2.0,5.0
Play 100,ASAD90,11.0,17.399543,1.0,50.67828,7.0,12.585106,26.298695,0.0,5.0
Play 100,ASAD170,15.0,44.605579,38.0,84.387399,3.0,6.583012,40.302525,2.0,5.0
Play 100,ASAD170,23.0,38.811591,16.0,52.800824,1.0,8.188819,30.364343,1.0,5.0
Play 100,ASAD170,14.0,27.784494,28.0,80.191798,2.0,3.736535,33.020862,1.0,5.0
Play 100,ASAD170,24.0,56.024039,37.0,56.580938,0.0,0.0,36.010555,1.0,5.0
Play 100,ASAD170,17.0,27.793366,4.0,72.641751,10.0,17.00643,38.389053,1.0,5.0
Play 100,ASAD170,27.0,52.994592,19.0,58.348685,10.0,16.84536,36.195812,2.0,5.0
Play 100,ASAD170,17.0,33.769466,21.0,83.087848,3.0,6.768142,35.030596,1.0,5.0
Play 100,ASAD170,15.0,32.140642,2.0,52.683363,1.0,5.230435,23.85636,1.0,5.0
Play 100,ASAD170,11.0,29.993714,11.0,65.622343,1.0,8.16397,30.890291,1.0,5.0
Play 100,ASAD170,19.0,38.571624,23.0,47.345609,9.0,14.411376,28.132121,1.0,5.0
Play 100,ASAD90,27.0,50.613709,19.0,59.186333,8.0,21.255409,39.427265,1.0,5.0
Play 100,ASAD90,8.0,15.496499,37.0,76.077841,0.0,0.0,29.974921,0.0,5.0
Play 100,ASAD170,15.0,28.121587,9.0,62.496958,1.0,2.929332,28.344947,1.0,5.0
Play 100,ASAD170,12.0,27.791218,5.0,88.07076,1.0,3.751162,37.323264,2.0,5.0
Play 100,ASAD90,1.0,22.039188,13.0,37.9986,5.0,16.643387,24.641413,0.0,5.0
Play 100,ASAD90,3.0,35.130456,36.0,65.576851,10.0,19.59824,32.525675,2.0,5.0
Play 100,ASAD170,11.0,40.97709,7.0,83.391039,1.0,4.07997,38.474688,2.0,5.0
Play 100,ASAD170,3.0,29.45124,16.0,63.510174,6.0,9.405396,31.186153,0.0,5.0
Play 100,ASAD170,12.0,47.798555,2.0,57.874218,2.0,4.283374,30.086414,1.0,5.0
Play 100,ASAD170,9.0,35.843153,28.0,67.599792,7.0,17.035345,37.915971,2.0,5.0
Play 100,ASAD90,2.0,14.4236,19.0,58.770195,2.0,5.31256,24.603322,0.0,5.0
Play 100,ASAD90,1.0,9.027245,12.0,85.033422,2.0,3.224016,26.474218,1.0,5.0
Play 100,ASAD170,0.0,0.0,3.0,73.289004,4.0,7.457069,27.251264,1.0,5.0
Play 100,S50,6.0,32.110806,8.0,79.529092,3.0,6.282549,34.922851,1.0,5.0
Play 100,ASAD90,9.0,34.117318,7.0,48.865438,5.0,19.860802,29.841988,0.0,5.0
Play 100,ASAD170,5.0,54.934404,36.0,67.203456,1.0,3.537024,36.652982,2.0,5.0
Play 100,ASAD90,3.0,13.190438,47.0,79.359578,0.0,0.0,29.868246,0.0,5.0
Play 100,ASAD170,11.0,40.229717,10.0,33.648358,4.0,19.558687,29.808429,0.0,5.0
Play 100,ASAD170,2.0,11.81169,43.0,83.017935,2.0,9.69903,31.342614,0.0,5.0
Play 100,ASAD170,5.0,41.8995,34.0,55.139742,0.0,0.0,31.081736,2.0,5.0
Play 100,ASAD170,3.0,31.68774,10.0,41.327685,3.0,19.327613,29.397196,0.0,5.0
Play 100,ASAD170,8.0,39.726055,18.0,52.274087,2.0,23.164154,37.619153,0.0,5.0
Play 100,ASAD170,4.0,54.13806,13.0,48.46491,4.0,9.50928,35.742618,0.0,5.0
Play 100,ASAD170,0.0,0.0,12.0,59.802151,3.0,8.394687,25.701721,0.0,5.0
Play 100,CAS30,1.0,2.709252,1.0,6.095817,0.0,0.0,2.289531,0.0,5.0
Play 100,CAS30,2.0,5.831397,2.0,9.549969,1.0,2.112825,2.893148,0.0,5.0
Play 100,CAS30,4.0,6.290237,3.0,5.3127,0.0,0.0,1.484794,0.0,5.0
Play 100,CAS30,7.0,8.102042,1.0,0.0,0.0,0.0,5.622737,0.0,5.0
Play 100,CAS30,4.0,12.843906,1.0,15.90759,2.0,4.006356,4.953567,0.0,5.0
Play 100,CAS30,2.0,2.713041,3.0,6.982745,0.0,0.0,0.998318,0.0,5.0
Play 100,CAS30,4.0,6.945977,7.0,12.23815,0.0,0.0,3.374057,0.0,5.0
Play 100,CAS30,3.0,6.675046,2.0,10.931597,1.0,2.418495,3.311711,0.0,5.0
Play 100,CAS30,5.0,3.411234,7.0,6.558217,4.0,3.219052,2.072833,0.0,5.0
Play 100,CAS30,6.0,10.356271,4.0,9.519401,2.0,8.054878,6.115842,0.0,5.0
Play 100,CAS30,4.0,10.556712,1.0,3.298973,5.0,10.26347,6.163027,0.0,5.0
Play 100,CAS30,0.0,0.0,7.0,11.711686,4.0,6.298838,3.048706,0.0,5.0
Play 100,CAS30,3.0,5.955003,1.0,12.202875,0.0,0.0,3.04541,0.0,5.0
Play 100,CAS30,0.0,0.0,2.0,18.332987,1.0,2.382253,2.067757,0.0,5.0
Play 100,CAS30,3.0,3.125109,1.0,0.976596,4.0,3.0383,1.824444,0.0,5.0
Play 100,CAS30,3.0,4.779526,8.0,8.511852,1.0,1.879589,1.192361,0.0,5.0
Play 100,CAS30,5.0,8.869138,0.0,0.0,0.0,0.0,0.244426,0.0,5.0
Play 100,CAS30,3.0,7.06368,6.0,9.988485,0.0,0.0,3.814904,0.0,5.0
Play 100,CAS30,8.0,6.059445,0.0,0.0,4.0,3.428988,0.728993,0.0,5.0
Play 100,CAS30,3.0,7.737507,5.0,9.318288,0.0,0.0,6.955261,0.0,5.0
Play 100,CAS30,4.0,7.04243,1.0,7.654815,5.0,10.291474,6.991732,0.0,5.0
Play 100,CAS30,0.0,0.0,3.0,7.439166,0.0,0.0,1.951082,0.0,5.0
Play 100,CAS30,0.0,0.0,7.0,7.092665,0.0,0.0,0.336989,0.0,5.0
Play 100,CAS30,0.0,0.0,3.0,7.363278,0.0,0.0,1.931178,0.0,5.0
Play 100,CAS30,2.0,9.651613,5.0,13.830056,3.0,4.472699,7.615144,0.0,5.0
Play 100,CAS30,1.0,5.568069,3.0,5.349713,0.0,0.0,4.799263,0.0,5.0
Play 100,CAS30,1.0,7.25641,4.0,10.397904,2.0,3.362726,5.725323,0.0,5.0
Play 100,CAS30,1.0,7.280118,1.0,11.445963,0.0,0.0,2.604562,0.0,5.0
Play 100,CAS30,0.0,0.0,3.0,6.065361,5.0,10.59966,3.22634,0.0,5.0
Play 100,CAS30,0.0,0.0,0.0,0.0,0.0,0.0,2.242416,0.0,5.0
Play 100,CAS30,0.0,0.0,5.0,9.429034,1.0,6.566648,7.034184,0.0,5.0
Play 100,BS110,4.0,8.097936,4.0,15.51228,4.0,8.3258,1.154012,0.0,5.0
Play 100,BS110,8.0,24.908472,31.0,61.060351,0.0,0.0,3.44298,0.0,5.0
Play 100,BS110,14.0,35.682298,5.0,38.906602,6.0,10.210296,8.378809,0.0,5.0
Play 100,BS110,7.0,15.029743,4.0,34.51746,2.0,11.123708,2.19724,0.0,5.0
Play 100,S50,2.0,7.63992,28.0,49.55337,1.0,14.21874,8.220436,0.0,5.0
Play 100,S50,15.0,28.323823,6.0,25.037303,2.0,4.182843,16.915946,0.0,5.0
Play 100,BS110,13.0,27.657004,5.0,25.68762,7.0,15.912054,4.447903,0.0,5.0
Play 100,S50,3.0,6.703528,5.0,19.383696,0.0,3.230616,8.260872,0.0,5.0
Play 100,BS110,11.0,18.975996,15.0,31.042783,2.0,4.671014,15.018304,0.0,5.0
Play 100,BS110,13.0,24.457824,1.0,11.464605,4.0,14.674694,16.548766,0.0,5.0
Play 100,S50,11.0,19.340349,2.0,40.062151,0.0,0.0,7.124498,0.0,5.0
Play 100,BS110,7.0,14.762008,2.0,26.92507,1.0,6.13351,3.045678,0.0,5.0
Play 100,BS110,4.0,6.956166,13.0,44.07228,3.0,6.061802,2.636201,0.0,5.0
Play 100,S50,6.0,15.65004,5.0,51.868704,1.0,13.97325,17.158682,0.0,5.0
Play 100,S50,8.0,15.158016,3.0,7.579008,8.0,13.286656,5.889669,0.0,5.0
Play 100,BS110,6.0,12.483038,10.0,24.158984,2.0,9.685116,5.269859,0.0,5.0
Play 100,S50,2.0,5.77355,5.0,21.650814,0.0,0.0,6.649776,0.0,5.0
Play 100,BS110,6.0,14.943974,16.0,34.90819,2.0,10.273982,11.548195,0.0,5.0
Play 100,BS110,7.0,12.110525,1.0,12.525269,0.0,0.0,9.299857,0.0,5.0
Play 100,S50,8.0,20.324832,1.0,10.322875,9.0,14.548301,4.144813,0.0,5.0
Play 100,BS110,8.0,16.548704,3.0,18.084151,2.0,5.971182,12.444486,0.0,5.0
Play 100,BS110,4.0,6.271522,9.0,46.334376,1.0,2.246515,7.119648,0.0,5.0
Play 100,BS110,5.0,8.069362,12.0,24.057257,2.0,4.072388,2.239153,0.0,5.0
Play 100,S50,9.0,22.360018,7.0,38.094845,2.0,8.971612,8.969357,0.0,5.0
Play 100,S50,13.0,30.644065,10.0,32.242069,2.0,9.870021,7.987545,0.0,5.0
Play 100,BS110,3.0,7.553423,17.0,74.635011,7.0,16.685471,11.681375,0.0,5.0
Play 100,S50,5.0,13.206814,10.0,17.929017,0.0,2.175541,6.139328,0.0,5.0
Play 100,S50,4.0,10.024872,8.0,52.812848,5.0,10.845089,12.163229,0.0,5.0
Play 100,BS110,8.0,12.539765,1.0,24.325556,3.0,5.687868,11.747197,0.0,5.0
Play 100,S50,12.0,21.361733,0.0,0.0,1.0,6.369324,1.407485,0.0,5.0
Play 100,BS110,13.0,26.795683,15.0,33.404686,0.0,0.0,10.19462,0.0,5.0
Play 100,BS110,4.0,10.572622,1.0,4.849097,5.0,10.069164,0.030036,0.0,5.0
Play 100,S50,12.0,19.21725,14.0,22.72725,3.0,16.05825,9.469103,0.0,5.0
Play 100,BS110,8.0,16.2396,1.0,19.596825,2.0,10.865437,7.25922,0.0,5.0
Play 100,BS110,15.0,29.25239,13.0,21.264653,4.0,10.614336,10.896579,0.0,5.0
Play 100,S50,10.0,17.84934,2.0,5.33235,8.0,12.9099,7.580423,0.0,5.0
Play 100,S50,6.0,13.102252,12.0,29.53891,1.0,6.433441,8.46428,0.0,5.0
Play 100,S50,11.0,24.494951,10.0,26.375269,1.0,2.964465,14.01468,0.0,5.0
Play 100,S50,5.0,15.358784,2.0,19.783334,4.0,7.425107,3.597643,0.0,5.0
Play 100,S50,2.0,5.677221,19.0,41.546935,6.0,10.218998,10.187671,0.0,5.0
Play 100,S50,6.0,13.883967,4.0,12.23846,0.0,6.684873,7.255713,0.0,5.0
Play 100,BS110,16.0,26.838864,10.0,26.000149,4.0,8.834459,1.122364,0.0,5.0
Play 100,S50,6.0,11.434342,15.0,35.905565,1.0,3.118457,1.536711,0.0,5.0
Play 100,BS110,11.0,17.72973,8.0,60.39928,1.0,13.947388,0.725158,0.0,5.0
Play 100,S50,9.0,19.557619,26.0,68.509874,0.0,0.0,18.451605,0.0,5.0
Play 100,S50,5.0,8.187401,8.0,17.978521,2.0,5.99284,2.580631,0.0,5.0
Play 100,BS110,5.0,13.455386,1.0,31.11072,5.0,7.388796,5.526497,0.0,5.0
Play 100,S50,7.0,19.265445,11.0,33.008129,1.0,9.561369,5.957192,0.0,5.0
Play 100,S50,17.0,25.782842,11.0,32.039591,0.0,0.0,1.541953,0.0,5.0
Play 100,BS110,4.0,7.949172,8.0,34.148994,3.0,5.204815,2.379585,0.0,5.0
Play 100,BS110,8.0,21.532836,2.0,22.443841,3.0,7.784948,13.781527,0.0,5.0
Play 100,S50,2.0,6.799941,12.0,29.821428,1.0,6.472233,6.828561,0.0,5.0
Play 100,BS110,10.0,19.53173,4.0,25.702469,3.0,18.02929,2.451052,0.0,5.0
Play 100,S50,6.0,9.961186,27.0,50.644246,8.0,16.273224,5.722506,0.0,5.0
Play 100,BS110,10.0,28.044206,21.0,34.937425,0.0,0.0,1.946487,0.0,5.0
Play 100,S50,7.0,19.905026,12.0,39.174786,0.0,0.0,2.954171,0.0,5.0
Play 100,S50,7.0,11.38873,3.0,25.387376,4.0,12.060981,6.179523,0.0,5.0
Play 100,S50,9.0,26.149153,6.0,22.252756,2.0,10.044046,7.820346,0.0,5.0
Play 100,BS110,4.0,8.561388,10.0,33.216018,0.0,0.0,0.837808,0.0,5.0
Play 100,BS110,20.0,30.234015,7.0,31.708845,3.0,5.372595,8.00513,0.0,5.0
Play 100,S50,17.0,26.490675,6.0,20.698987,5.0,7.554375,14.147759,0.0,5.0
Play 100,BS110,7.0,18.362447,10.0,37.735269,2.0,10.01588,7.638484,0.0,5.0
Play 100,BS110,13.0,21.045502,7.0,26.038048,2.0,7.066373,3.895978,0.0,5.0
Play 100,BS110,8.0,13.038043,23.0,47.305795,0.0,0.0,9.371247,0.0,5.0
Play 100,BS110,6.0,16.484377,8.0,39.169653,0.0,0.0,5.439372,0.0,5.0
Play 100,S50,6.0,14.741938,1.0,0.0,6.0,12.682402,11.23291,0.0,5.0
Play 100,BS110,4.0,11.148673,13.0,34.571113,1.0,19.944873,6.746083,0.0,5.0
Play 100,S50,8.0,16.488922,5.0,32.462564,1.0,2.919913,0.881293,0.0,5.0
Play 100,BS110,12.0,27.578945,0.0,0.0,0.0,0.0,8.585996,0.0,5.0
Play 100,S50,9.0,24.168974,18.0,31.162312,7.0,12.420167,18.193706,0.0,5.0
Play 100,S50,5.0,8.781634,17.0,48.133294,1.0,5.108812,12.381768,0.0,5.0
Play 100,BS110,6.0,11.386789,2.0,9.162218,0.0,4.449143,0.738913,0.0,5.0
Play 100,BS110,6.0,16.908428,4.0,31.249607,8.0,20.803563,2.204406,0.0,5.0
Play 100,BS110,9.0,15.261117,3.0,12.279641,0.0,5.962953,0.990326,0.0,5.0
Play 100,BS110,4.0,10.283612,12.0,66.207973,3.0,10.514704,18.582628,0.0,5.0
Play 100,S50,5.0,7.663711,9.0,16.548562,3.0,8.140938,5.798193,0.0,5.0
Play 100,BS110,4.0,8.938075,3.0,5.691338,0.0,0.0,4.327776,0.0,5.0
Play 100,S50,5.0,11.464324,0.0,0.0,1.0,7.48796,5.360085,0.0,5.0
Play 100,S50,4.0,8.089574,16.0,39.344745,2.0,6.391114,13.791102,0.0,5.0
Play 100,BS110,13.0,25.132428,4.0,32.820618,0.0,0.0,13.13272,0.0,5.0
Play 100,S50,0.0,0.0,13.0,30.110126,0.0,0.0,7.212634,0.0,5.0
