Tariff,Handset,Peak_calls,Peak_mins,OffPeak_calls,OffPeak_mins,Weekend_calls,Weekend_mins,International_mins,Nat_call_cost,month
Play 100,S50,3.0,7.806888,26.0,64.081539,4.0,7.351486,26.090117,0.0,6.0
Play 100,S80,5.0,19.652374,41.0,94.419228,9.0,12.735617,37.458304,1.0,6.0
Play 100,S50,6.0,36.712481,35.0,55.938685,1.0,1.391942,27.380243,0.0,6.0
Play 100,ASAD170,1.0,16.510573,4.0,67.78926,1.0,6.0,25.302744,1.0,6.0
Play 100,S50,5.0,25.549747,58.0,130.942454,5.0,7.540724,42.408321,2.0,6.0
Play 100,ASAD170,6.0,44.812076,27.0,41.118773,1.0,10.587469,28.81826,2.0,6.0
Play 100,ASAD170,4.0,16.038586,28.0,82.746846,3.0,52.8,31.350065,0.0,6.0
Play 100,S80,8.0,36.643144,31.0,62.192069,0.0,0.0,30.256412,0.0,6.0
Play 100,ASAD170,0.0,0.0,17.0,94.598431,5.0,7.477416,36.044268,1.0,6.0
Play 100,S50,4.0,12.955326,46.0,79.713359,1.0,5.5,29.213605,1.0,6.0
Play 100,S80,4.0,24.288702,10.0,33.824682,1.0,6.002058,19.93124,1.0,6.0
Play 100,ASAD170,7.0,47.321984,26.0,47.891505,3.0,3.83132,31.987541,0.0,6.0
Play 100,S80,3.0,14.461016,42.0,77.689503,4.0,7.076668,32.73198,0.0,6.0
Play 100,S80,4.0,26.658184,35.0,118.621471,5.0,22.934974,48.607338,1.0,6.0
Play 100,S80,3.0,31.021991,8.0,54.978764,5.0,8.933034,27.234179,1.0,6.0
Play 100,S80,8.0,44.794752,13.0,58.612488,1.0,2.167488,31.563773,2.0,6.0
Play 100,ASAD170,8.0,27.259063,12.0,36.175579,1.0,16.0,19.62244,0.0,6.0
Play 100,S50,1.0,10.2,47.0,98.593057,3.0,15.715022,36.883118,1.0,6.0
Play 100,ASAD90,4.0,73.429833,49.0,80.772816,2.0,4.8,49.52359,1.0,6.0
Play 100,S50,10.0,40.128394,48.0,71.666611,3.0,13.396584,38.60877,0.0,6.0
Play 100,ASAD170,2.0,36.472926,25.0,38.28238,0.0,0.0,22.326856,1.0,6.0
Play 100,S80,18.0,51.268383,43.0,73.737859,3.0,37.5,43.729087,0.0,6.0
Play 100,S50,6.0,69.36237,46.0,77.181401,3.0,4.540082,45.697667,3.0,6.0
Play 100,S80,9.0,44.120115,4.0,114.101405,4.0,6.380447,51.301591,2.0,6.0
Play 100,ASAD170,30.0,89.664857,8.0,51.110579,1.0,149.4,51.508802,2.0,6.0
Play 100,S50,8.0,37.524053,6.0,75.10824,8.0,17.338838,40.794839,1.0,6.0
Play 100,S50,3.0,39.0,48.0,143.360124,1.0,93.0,59.356601,0.0,6.0
Play 100,ASAD90,5.0,18.246015,7.0,41.093199,3.0,4.971378,19.641511,1.0,6.0
Play 100,S50,10.0,54.906905,18.0,81.751633,3.0,11.971572,42.431771,3.0,6.0
Play 100,S50,21.0,62.110512,53.0,129.797244,4.0,5.14728,61.751649,2.0,6.0
Play 100,S80,3.0,12.478428,31.0,59.054886,7.0,8.403593,23.089732,0.0,6.0
Play 100,S50,3.0,44.103312,38.0,56.925013,0.0,0.0,33.039545,2.0,6.0
Play 100,ASAD170,4.0,9.242957,56.0,107.81699,9.0,13.1292,35.913682,1.0,6.0
Play 100,ASAD170,22.0,62.654615,51.0,80.874262,0.0,0.0,43.582654,1.0,6.0
Play 100,S80,11.0,32.221409,11.0,67.634077,0.0,0.0,33.070967,0.0,6.0
Play 100,ASAD90,7.0,48.365472,12.0,39.22152,5.0,11.13984,29.847549,0.0,6.0
Play 100,S50,5.0,24.987398,8.0,146.820857,11.0,15.597229,55.492773,2.0,6.0
Play 100,ASAD170,3.0,9.569126,92.0,147.274836,4.0,10.715428,47.162494,1.0,6.0
Play 100,ASAD170,12.0,68.980116,26.0,86.225145,11.0,19.391406,53.138301,3.0,6.0
Play 100,ASAD170,16.0,55.289292,3.0,58.457555,4.0,12.42456,41.590819,0.0,6.0
Play 100,S50,13.0,45.133645,74.0,115.146862,6.0,9.110829,42.312888,3.0,6.0
Play 100,ASAD170,5.0,24.355808,11.0,124.46767,1.0,36.0,48.733968,0.0,6.0
Play 100,S80,5.0,17.324037,42.0,62.182413,0.0,0.0,25.554917,0.0,6.0
Play 100,S50,11.0,32.804839,17.0,80.669551,2.0,24.0,37.042167,0.0,6.0
Play 100,S50,3.0,36.6,77.0,128.848191,3.0,5.550747,36.026141,1.0,6.0
Play 100,S50,16.0,55.209726,58.0,89.963541,4.0,9.083652,43.761615,1.0,6.0
Play 100,S50,2.0,8.913391,32.0,122.5945,7.0,15.421582,46.372174,0.0,6.0
Play 100,ASAD90,14.0,48.847755,47.0,102.935542,4.0,14.387884,54.764528,0.0,6.0
Play 100,ASAD170,4.0,13.049808,11.0,54.843535,1.0,7.040028,24.079758,0.0,6.0
Play 100,ASAD170,3.0,14.52798,3.0,513.3,2.0,2.986307,29.687926,0.0,6.0
Play 100,S50,5.0,13.540853,6.0,82.830596,6.0,10.112789,33.135456,1.0,6.0
Play 100,S50,6.0,56.484533,36.0,52.241563,3.0,71.5,40.743924,0.0,6.0
Play 100,ASAD170,15.0,66.112196,29.0,97.112567,0.0,0.0,53.980076,2.0,6.0
Play 100,S50,6.0,23.706074,48.0,89.830376,8.0,23.826409,41.21414,1.0,6.0
Play 100,ASAD170,2.0,30.22668,74.0,115.548354,2.0,5.26677,44.848311,1.0,6.0
Play 100,S80,3.0,42.0,92.0,152.530854,6.0,8.967856,54.858312,1.0,6.0
Play 100,S80,4.0,13.183526,50.0,138.283728,4.0,18.031816,51.240324,1.0,6.0
Play 100,S80,7.0,31.039757,24.0,51.819979,2.0,11.4,25.853442,1.0,6.0
Play 100,S50,2.0,9.203328,29.0,59.981412,0.0,0.0,23.027772,0.0,6.0
Play 100,S50,0.0,0.0,65.0,102.438638,9.0,22.914716,47.053777,1.0,6.0
Play 100,ASAD170,3.0,248.4,58.0,104.887661,0.0,0.0,48.944345,1.0,6.0
Play 100,S50,2.0,120.0,17.0,55.903968,6.0,8.677543,26.87031,0.0,6.0
Play 100,ASAD170,6.0,11.511245,18.0,31.236242,0.0,0.0,12.046326,0.0,6.0
Play 100,ASAD170,13.0,29.296145,3.0,43.384864,5.0,12.515537,26.008412,1.0,6.0
Play 100,ASAD90,14.0,21.454241,3.0,62.48808,10.0,15.517873,32.427204,0.0,6.0
Play 100,ASAD170,15.0,39.114504,34.0,73.999068,4.0,5.772624,35.341169,2.0,6.0
Play 100,ASAD170,25.0,39.461058,18.0,53.684384,1.0,8.32585,30.872456,1.0,6.0
Play 100,ASAD170,21.0,39.449454,42.0,113.859286,3.0,5.305271,46.884244,2.0,6.0
Play 100,ASAD170,34.0,75.202524,50.0,75.950064,3.0,55.0,48.337904,2.0,6.0
Play 100,ASAD170,11.0,16.720018,3.0,43.700046,6.0,10.23078,23.094203,1.0,6.0
Play 100,ASAD170,41.0,77.58933,30.0,85.428252,14.0,24.663275,52.994253,3.0,6.0
Play 100,ASAD170,16.0,27.203998,18.0,66.933887,4.0,5.452278,28.219938,1.0,6.0
Play 100,ASAD170,37.0,74.396736,7.0,121.94748,4.0,12.107016,55.220905,4.0,6.0
Play 100,ASAD170,15.0,36.008357,15.0,78.781597,3.0,9.801091,37.084724,1.0,6.0
Play 100,ASAD170,29.0,53.454765,33.0,65.614256,14.0,19.97211,38.987104,2.0,6.0
Play 100,ASAD90,23.0,42.163178,16.0,49.304506,8.0,17.706578,32.844437,1.0,6.0
Play 100,ASAD90,13.0,21.207728,51.0,104.116301,1.0,76.2,41.022168,1.0,6.0
Play 100,ASAD170,15.0,28.036138,11.0,62.307056,1.0,2.920431,28.258818,1.0,6.0
Play 100,ASAD170,16.0,36.824803,8.0,116.69832,3.0,4.970484,49.455258,2.0,6.0
Play 100,ASAD90,4.0,34.824882,20.0,60.0429,8.0,26.29879,38.936747,0.0,6.0
Play 100,ASAD90,6.0,47.561256,50.0,88.781011,13.0,26.533016,44.034782,3.0,6.0
Play 100,ASAD170,8.0,28.385511,6.0,57.766358,3.0,2.826263,26.652056,1.0,6.0
Play 100,ASAD170,5.0,30.184824,17.0,65.092112,6.0,9.63967,31.962951,0.0,6.0
Play 100,ASAD170,15.0,54.167807,2.0,65.586072,4.0,4.854142,34.095488,1.0,6.0
Play 100,ASAD170,13.0,46.198152,37.0,87.129207,11.0,21.956814,48.869802,3.0,6.0
Play 100,ASAD90,3.0,21.577625,29.0,87.919883,3.0,7.94756,36.806432,0.0,6.0
Play 100,ASAD90,4.0,15.374083,21.0,144.818373,4.0,5.490744,45.087603,1.0,6.0
Play 100,ASAD170,0.0,0.0,6.0,131.692409,8.0,13.399546,48.967572,1.0,6.0
Play 100,S50,9.0,38.657388,9.0,95.743065,4.0,7.563402,42.042738,2.0,6.0
Play 100,ASAD90,18.0,59.063217,13.0,84.594867,9.0,34.382622,51.661852,0.0,6.0
Play 100,ASAD170,5.0,40.947929,27.0,50.093242,3.0,2.636486,27.321016,1.0,6.0
Play 100,ASAD90,5.0,14.837693,53.0,89.270198,2.0,36.6,33.598266,0.0,6.0
Play 100,ASAD170,13.0,44.235971,12.0,36.999211,6.0,21.506428,32.776884,0.0,6.0
Play 100,ASAD170,4.0,14.06783,52.0,98.875113,3.0,11.551633,37.329337,0.0,6.0
Play 100,ASAD170,9.0,71.0445,58.0,93.494562,3.0,39.6,52.701975,4.0,6.0
Play 100,ASAD170,7.0,42.419441,15.0,55.32415,4.0,25.873303,39.353157,0.0,6.0
Play 100,ASAD170,10.0,40.513104,20.0,53.309736,3.0,23.62308,38.364461,0.0,6.0
Play 100,ASAD170,8.0,73.603112,19.0,65.890211,8.0,12.928291,48.593687,0.0,6.0
Play 100,ASAD170,2.0,95.4,25.0,109.93356,7.0,15.43185,47.247158,0.0,6.0
Play 100,CAS30,5.0,4.844664,4.0,10.900494,4.0,8.4,4.094122,0.0,6.0
Play 100,CAS30,6.0,9.67725,4.0,15.84825,2.0,3.50625,4.801203,0.0,6.0
Play 100,CAS30,5.0,8.410115,5.0,7.103137,3.0,10.8,1.985185,0.0,6.0
Play 100,CAS30,11.0,11.985248,0.0,0.0,0.0,0.0,8.317643,0.0,6.0
Play 100,CAS30,4.0,8.215613,0.0,0.0,3.0,2.562668,3.168552,0.0,6.0
Play 100,CAS30,3.0,2.369006,3.0,6.097277,2.0,18.853131,0.871723,0.0,6.0
Play 100,CAS30,4.0,5.114038,7.0,9.010447,0.0,0.0,2.48418,0.0,6.0
Play 100,CAS30,3.0,6.197953,4.0,10.15027,0.0,0.0,3.075009,0.0,6.0
Play 100,CAS30,6.0,3.490987,9.0,6.711546,6.0,3.294312,2.121295,0.0,6.0
Play 100,CAS30,9.0,13.871029,8.0,12.750137,3.0,10.788578,8.191463,0.0,6.0
Play 100,CAS30,5.0,12.15072,1.0,3.7971,7.0,11.8132,7.093611,0.0,6.0
Play 100,CAS30,0.0,0.0,14.0,19.536763,7.0,10.507361,5.085676,0.0,6.0
Play 100,CAS30,4.0,7.107647,3.0,14.56485,0.0,0.0,3.634876,0.0,6.0
Play 100,CAS30,0.0,0.0,3.0,21.841729,2.0,2.838191,2.463505,0.0,6.0
Play 100,CAS30,8.0,5.972742,1.0,1.866482,10.0,5.806833,3.486897,0.0,6.0
Play 100,CAS30,5.0,4.151873,7.0,7.394066,2.0,1.632759,1.035779,0.0,6.0
Play 100,CAS30,13.0,17.222026,1.0,36.6,0.0,0.0,0.474625,0.0,6.0
Play 100,CAS30,3.0,3.42528,3.0,4.84356,0.0,0.0,1.849902,0.0,6.0
Play 100,CAS30,9.0,6.678638,1.0,17.384421,4.0,3.779384,0.803486,0.0,6.0
Play 100,CAS30,5.0,9.283334,8.0,11.17993,2.0,37.8,8.344808,0.0,6.0
Play 100,CAS30,3.0,4.98692,0.0,0.0,5.0,7.287648,4.951019,0.0,6.0
Play 100,CAS30,3.0,52.8,7.0,11.430885,2.0,9.6,2.997996,0.0,6.0
Play 100,CAS30,3.0,18.950862,11.0,11.204777,3.0,5.51734,0.532365,0.0,6.0
Play 100,CAS30,3.0,52.8,5.0,7.971708,2.0,9.6,2.090752,0.0,6.0
Play 100,CAS30,4.0,11.12968,9.0,15.948017,3.0,5.157656,8.781342,0.0,6.0
Play 100,CAS30,1.0,7.833911,6.0,7.526699,2.0,37.089763,6.752251,0.0,6.0
Play 100,CAS30,4.0,9.468392,7.0,13.567514,4.0,4.387792,7.470583,0.0,6.0
Play 100,CAS30,5.0,16.25427,6.0,25.555325,3.0,29.4,5.815188,0.0,6.0
Play 100,CAS30,2.0,40.2,5.0,5.556438,6.0,9.71028,2.955629,0.0,6.0
Play 100,CAS30,3.0,41.4,1.0,33.9,0.0,0.0,4.831805,0.0,6.0
Play 100,CAS30,3.0,45.0,10.0,14.003606,3.0,9.752512,10.446876,0.0,6.0
Play 100,BS110,5.0,9.229051,6.0,17.679025,7.0,9.488742,1.315204,0.0,6.0
Play 100,BS110,3.0,4.235976,6.0,10.384024,0.0,0.0,0.585519,0.0,6.0
Play 100,BS110,11.0,26.846184,5.0,29.272044,5.0,7.68189,6.303939,0.0,6.0
Play 100,BS110,16.0,29.012778,8.0,66.631041,5.0,21.472734,4.241459,0.0,6.0
Play 100,S50,3.0,6.082906,24.0,39.454402,1.0,11.320963,6.545113,0.0,6.0
Play 100,S50,11.0,19.62616,6.0,17.348863,3.0,2.898378,11.721407,0.0,6.0
Play 100,BS110,14.0,29.908379,6.0,27.77868,8.0,17.207349,4.809978,0.0,6.0
Play 100,S50,5.0,11.263017,8.0,32.56776,3.0,5.42796,13.879608,0.0,6.0
Play 100,BS110,12.0,17.548362,15.0,28.70732,3.0,4.319597,13.888422,0.0,6.0
Play 100,BS110,20.0,35.60112,4.0,16.688025,8.0,21.360672,24.088595,0.0,6.0
Play 100,S50,18.0,28.099638,3.0,58.206393,0.0,0.0,10.3512,0.0,6.0
Play 100,BS110,9.0,17.648498,4.0,32.189867,3.0,7.332827,3.641215,0.0,6.0
Play 100,BS110,5.0,7.273266,15.0,46.081335,4.0,6.338132,2.756374,0.0,6.0
Play 100,S50,5.0,11.654664,6.0,38.626886,3.0,10.40595,12.778157,0.0,6.0
Play 100,S50,6.0,9.736848,5.0,4.868424,6.0,8.534768,3.783266,0.0,6.0
Play 100,BS110,9.0,11.557846,10.0,22.368417,4.0,8.967294,4.879278,0.0,6.0
Play 100,S50,4.0,9.397944,9.0,35.24229,0.0,0.0,10.824228,0.0,6.0
Play 100,BS110,10.0,22.495104,25.0,52.547157,4.0,15.465384,17.383451,0.0,6.0
Play 100,BS110,12.0,19.550218,1.0,20.219746,3.0,31.2,15.01291,0.0,6.0
Play 100,S50,9.0,19.253688,2.0,9.778847,9.0,13.781587,3.926377,0.0,6.0
Play 100,BS110,17.0,29.699344,9.0,32.454953,4.0,10.716258,22.333656,0.0,6.0
Play 100,BS110,5.0,8.446261,14.0,62.401482,2.0,3.025526,9.588488,0.0,6.0
Play 100,BS110,9.0,15.430984,23.0,46.004521,5.0,7.787599,4.281916,0.0,6.0
Play 100,S50,13.0,28.795435,10.0,49.05889,3.0,11.553724,11.55082,0.0,6.0
Play 100,S50,21.0,48.393983,15.0,50.917595,3.0,15.587019,12.61416,0.0,6.0
Play 100,BS110,3.0,7.67786,19.0,75.864573,9.0,16.960353,11.873818,0.0,6.0
Play 100,S50,10.0,20.430091,15.0,27.735037,2.0,3.365422,9.497146,0.0,6.0
Play 100,S50,9.0,15.431922,16.0,81.298171,8.0,16.694534,18.723631,0.0,6.0
Play 100,BS110,17.0,25.590312,4.0,49.641966,8.0,11.60742,23.972893,0.0,6.0
Play 100,S50,14.0,24.625193,1.0,178.2,2.0,7.342374,1.622508,0.0,6.0
Play 100,BS110,18.0,38.590583,23.0,48.10873,3.0,45.0,14.682079,0.0,6.0
Play 100,BS110,9.0,17.115743,3.0,7.850078,10.0,16.300708,0.048625,0.0,6.0
Play 100,S50,17.0,23.44268,19.0,27.724448,4.0,19.589089,11.551141,0.0,6.0
Play 100,BS110,20.0,36.39505,5.0,43.919026,6.0,24.350855,16.268853,0.0,6.0
Play 100,BS110,14.0,24.162523,11.0,17.564638,5.0,8.767459,9.000592,0.0,6.0
Play 100,S50,7.0,11.400777,2.0,3.405893,6.0,8.245845,4.841788,0.0,6.0
Play 100,S50,9.0,19.846313,19.0,44.743335,1.0,9.744896,12.821059,0.0,6.0
Play 100,S50,11.0,20.219418,9.0,21.771531,3.0,2.447025,11.568452,0.0,6.0
Play 100,S50,9.0,20.611681,4.0,26.549483,7.0,9.964588,4.828082,0.0,6.0
Play 100,S50,1.0,4.532451,17.0,33.1693,5.0,8.158412,8.133401,0.0,6.0
Play 100,S50,7.0,12.675771,5.0,11.173457,2.0,6.103149,6.624314,0.0,6.0
Play 100,BS110,11.0,16.553808,6.0,16.036502,3.0,5.448962,0.692257,0.0,6.0
Play 100,S50,10.0,15.775531,22.0,49.537558,0.0,0.0,2.120142,0.0,6.0
Play 100,BS110,5.0,8.23365,6.0,28.049301,3.0,6.477138,0.336762,0.0,6.0
Play 100,S50,10.0,19.210666,27.0,67.294504,0.0,0.0,18.124273,0.0,6.0
Play 100,S50,10.0,14.885407,16.0,32.686511,6.0,10.895504,4.691811,0.0,6.0
Play 100,BS110,7.0,20.643433,3.0,47.73048,7.0,11.335989,8.478825,0.0,6.0
Play 100,S50,12.0,26.965845,18.0,46.201481,4.0,13.383049,8.338282,0.0,6.0
Play 100,S50,34.0,51.721886,22.0,64.273289,0.0,0.0,3.093248,0.0,6.0
Play 100,BS110,8.0,11.054694,13.0,47.490063,5.0,7.238193,3.309223,0.0,6.0
Play 100,BS110,15.0,40.484964,5.0,42.197789,5.0,14.636872,25.911339,0.0,6.0
Play 100,S50,5.0,11.519736,22.0,50.520288,4.0,10.964568,11.568221,0.0,6.0
Play 100,BS110,10.0,15.059335,3.0,19.817092,3.0,13.900925,1.889808,0.0,6.0
Play 100,S50,8.0,12.273985,35.0,62.402882,12.0,20.051559,7.051163,0.0,6.0
Play 100,BS110,11.0,28.54572,22.0,35.56221,1.0,5.5,1.981296,0.0,6.0
Play 100,S50,6.0,13.987313,9.0,27.528222,0.0,0.0,2.075903,0.0,6.0
Play 100,S50,10.0,15.215645,5.0,33.918208,6.0,16.113791,8.256006,0.0,6.0
Play 100,S50,19.0,46.322149,12.0,39.419842,4.0,17.792614,13.853421,0.0,6.0
Play 100,BS110,6.0,9.927788,14.0,38.517303,1.0,5.5,0.971522,0.0,6.0
Play 100,BS110,11.0,16.816191,4.0,17.636493,3.0,2.988243,4.452462,0.0,6.0
Play 100,S50,21.0,30.456031,9.0,23.797393,6.0,8.68518,16.26552,0.0,6.0
Play 100,BS110,8.0,20.642721,13.0,42.421286,4.0,11.259666,8.587041,0.0,6.0
Play 100,BS110,18.0,25.99164,10.0,32.15754,3.0,8.72712,4.811616,0.0,6.0
Play 100,BS110,13.0,20.896565,39.0,75.818786,0.0,0.0,15.019651,0.0,6.0
Play 100,BS110,9.0,27.401074,14.0,65.10956,0.0,0.0,9.041569,0.0,6.0
Play 100,S50,7.0,14.942592,2.0,330.3,8.0,12.855024,11.385803,0.0,6.0
Play 100,BS110,4.0,9.373782,13.0,29.067324,1.0,16.76961,5.672094,0.0,6.0
Play 100,S50,14.0,27.084096,11.0,53.321814,2.0,4.796142,1.447579,0.0,6.0
Play 100,BS110,14.0,27.063396,0.0,0.0,3.0,10.2,8.425494,0.0,6.0
Play 100,S50,13.0,32.350104,24.0,41.710667,10.0,16.624359,24.352224,0.0,6.0
Play 100,S50,12.0,15.006102,31.0,82.250427,4.0,8.729965,21.158031,0.0,6.0
Play 100,BS110,14.0,20.458205,6.0,16.461403,2.0,7.993603,1.327576,0.0,6.0
Play 100,BS110,10.0,25.723574,8.0,47.541475,12.0,31.649424,3.353664,0.0,6.0
Play 100,BS110,8.0,11.767219,3.0,9.468325,2.0,4.597787,0.7636,0.0,6.0
Play 100,BS110,5.0,8.804325,11.0,56.684025,4.0,9.002175,15.909537,0.0,6.0
Play 100,S50,5.0,9.087187,11.0,19.622333,5.0,9.653056,6.875163,0.0,6.0
Play 100,BS110,9.0,17.665128,7.0,11.248308,0.0,0.0,8.553377,0.0,6.0
Play 100,S50,8.0,13.250203,0.0,0.0,4.0,8.654412,6.195063,0.0,6.0
Play 100,S50,4.0,5.785303,13.0,28.137608,2.0,4.57064,9.862781,0.0,6.0
Play 100,BS110,7.0,11.773876,3.0,15.375589,0.0,0.0,6.152331,0.0,6.0
Play 100,S50,0.0,0.0,29.0,65.146277,1.0,6.5,15.605257,0.0,6.0
