L_O_S,avg-cost,International_mins
16.233333,88057.18473695582,48.00136333333333
45.566667,129853.50466375024,31.11356466666666
21.8,309011.23548448016,61.16826483333333
17.266667,80632.4321739927,41.92305566666667
12.3,163387.25890944537,58.63154216666666
51.666667,419581.3918932858,68.34876466666667
24.433333,580092.8245055961,83.61727766666667
20.9,335007.30398936395,43.808819166666666
19.533333,104376.75410305127,56.21591216666666
54.566667,181417.2195433648,44.516471333333335
20.1,800647.5042202272,84.20234133333334
37.433333,236983.31684761302,62.36275100000001
9.8,137686.64338488123,51.613813166666674
35.1,474046.4896820142,84.22491083333333
26.433333,373617.8366614051,69.23134083333333
11.5,225455.59440110417,68.494905
45.266667,280868.2947329999,64.57543666666668
29.6,447055.23339366715,92.96698433333333
30.4,130171.81397738728,68.21787016666667
33.2,208929.70859230525,70.21578983333333
53.8,113031.7059494681,36.18285016666666
13.266667,213261.03327810328,78.6240875
45.933333,103073.09108202488,60.70689516666666
46.2,457573.38042082865,51.63759316666666
11.866667,286155.9862072549,63.87322416666667
32.233333,381394.6247255889,64.14025233333334
13.0,63274.34096163755,35.65869533333333
41.133333,212332.13209922268,55.59606183333332
55.833333,104893.80501524494,46.864082333333336
20.333333,84253.74736810249,55.6391985
24.666667,151662.54472239956,59.846181
40.366667,97405.77924268636,43.10666083333333
26.633333,412583.9150469496,70.229713
46.6,136575.93705925325,92.531859
43.766667,403859.52435969777,81.06783966666667
40.133333,558172.0847942836,49.1129635
43.566667,119256.56783657586,51.68068116666667
14.333333,229833.59677037332,73.622291
34.566667,149458.7708042357,47.78065350000001
32.466667,491385.5905069641,38.817623
55.066667,188997.90509921245,63.45603283333334
28.833333,191556.87773690373,51.54220783333333
14.466667,210388.3231686222,93.16973750000001
41.433333,88899.79343854173,56.39430649999999
55.633333,137560.11867814045,37.26348316666667
19.633333,229209.2682571587,40.66161883333333
50.8,371147.47311155486,111.54045966666666
50.866667,284895.5932546675,48.8946605
29.7,156111.7880096944,32.269554666666664
38.133333,99831.88800939522,66.67496
14.766667,137044.5606210494,46.21398666666667
13.5,374825.41219198,48.120090999999995
28.533333,242089.18884340976,83.26121433333333
29.766667,168842.6501996495,46.661424333333336
50.9,610448.2182113794,47.303875000000005
9.633333,139871.21919109425,50.45944983333334
31.0,164070.23375907307,61.51304316666666
31.366667,143067.14864024986,37.780546
14.6,127596.12320137848,59.61862766666667
33.733333,255719.1298739053,51.444642333333334
47.566667,223268.6257191926,85.09003083333334
21.266667,502130.6165871413,114.664219
48.833333,421501.70742700493,98.86662533333333
27.4,231610.26796298233,58.321974
17.8,225438.8574159191,64.55047016666666
45.4,313312.0127446185,39.921026166666664
56.133333,176083.5119169531,73.76806183333332
47.666667,224994.8561056278,63.6820415
20.133333,382598.5177288732,56.03679150000001
46.566667,88451.15767289136,39.4374525
35.6,375929.5344509423,104.27277666666666
45.433333,104212.97856730652,54.07526433333333
37.733333,109612.3290396178,44.31488933333333
44.0,170632.5313892598,50.968712
54.866667,78066.53687781317,42.75035033333333
48.166667,66797.29183751813,55.351632
54.466667,228111.53050871287,97.535462
50.366667,172234.22337641535,81.087079
15.966667,112756.27608760037,36.838907
20.633333,362283.4681197348,54.27522383333333
18.066667,883968.2936612945,147.9656835
43.0,135983.9012518382,68.61620366666666
17.633333,185625.69371587527,71.6244405
38.866667,94949.32773636171,47.53615716666667
15.566667,143727.6086318216,46.17281466666666
26.6,62071.695465983255,54.40846916666666
53.266667,42801.12589587715,39.8114995
34.566667,182355.52095608693,36.828759500000004
12.766667,266535.27930305165,66.6079685
40.566667,146213.52055341165,66.40611316666667
55.366667,136348.58647641295,81.95425900000001
36.833333,108262.71779439118,84.76963316666667
56.166667,564884.0129812793,102.83751933333335
26.166667,302775.58011869184,38.75415483333333
27.966667,118261.33819782588,35.008259333333335
18.966667,942102.1183960544,64.572782
41.233333,433894.1895176301,63.914763666666666
37.8,82139.8838321587,51.74896633333333
38.066667,485232.2685539706,100.79565333333333
26.066667,86680.85467720576,61.879937166666664
10.233333,140561.04449562068,78.4427455
34.433333,246102.17700015596,64.83589116666667
30.1,900396.4260484715,115.17190599999999
23.4,220291.83126454946,39.591472833333334
25.6,118126.88741988913,58.97551883333334
31.766667,105211.88948578281,35.885171666666665
32.6,332002.5773102895,77.27891116666666
45.2,170339.31204584596,67.98134233333333
35.9,277995.90404147276,78.3671575
13.133333,418167.1420279322,104.78303783333334
25.566667,617853.3445360628,94.9717115
32.6,299943.8268754885,68.75069316666668
14.333333,174709.68473111812,57.560502
36.633333,143850.75600792962,44.76388216666667
12.0,67139.84825836035,51.11650433333333
14.766667,181509.60125851588,47.23070166666667
26.9,161341.67578671448,39.324712166666664
39.266667,175236.97131088926,51.108400333333336
34.433333,271384.10530115274,71.04192066666667
49.033333,110934.01788906935,34.83796916666667
39.4,842610.4185139451,111.51314033333333
23.666667,130452.17546438742,33.518664
28.166667,171971.08388429513,74.510167
38.9,241711.42907130433,64.82064533333333
46.766667,115819.0005453527,44.65567216666667
46.466667,200809.47246910643,52.002543833333334
34.733333,67791.23736364488,40.41322183333334
31.033333,164932.1241710285,45.27458516666667
25.2,219508.10173857896,35.645491666666665
45.966667,122161.19412204655,42.974334166666665
55.5,271996.26150272036,81.67405133333334
28.966667,172667.10644834273,87.81792483333334
36.8,253290.7135921898,108.0133145
44.333333,123149.75938306161,48.07947416666667
24.133333,1059710.0465417926,116.35828899999998
14.033333,208050.4835103157,67.05767266666666
10.8,122027.15963516169,58.189289
52.866667,162662.7738115623,64.3097035
29.366667,72910.78821468,41.17059833333334
46.2,167196.29070328648,52.24603183333334
43.8,163020.46428300862,53.03058583333333
54.433333,98514.3742847958,64.24642666666666
19.533333,63839.05692480856,43.31702366666667
34.5,382013.46146430407,94.05460450000001
43.5,316082.4393118335,35.683167499999996
44.633333,122512.65123765235,54.7669015
49.466667,351839.68884802226,83.79784950000001
30.1,305214.45493019605,76.233913
20.2,239531.9550799543,38.37880066666666
18.866667,86851.18594043687,35.84808783333334
21.2,162901.2429710674,47.438069666666664
16.866667,137210.68957440875,39.64577516666667
28.933333,559355.010994746,46.80332066666667
46.266667,378040.5312226806,40.2155915
54.366667,188803.66035593767,83.75662983333334
46.966667,185308.65259355784,47.76239483333333
38.666667,319048.16507482785,64.9704455
20.633333,467429.644516935,84.49529816666667
31.666667,441882.56042010186,84.59397899999999
23.1,107255.2299591039,40.26286316666667
28.133333,809016.2728903901,78.65233983333333
39.966667,381087.37251416454,55.017156
14.266667,536486.3545365501,94.74614016666668
33.566667,295363.8072614587,66.14613133333333
33.966667,297011.7099482239,77.4005025
49.833333,209236.23825189477,45.9528615
37.633333,710144.0905463569,59.91847416666666
32.7,373520.4342520154,39.79056516666667
45.433333,165586.60932489435,41.260246
22.633333,247895.20322996407,41.41400216666666
42.8,150597.07311896692,58.43527366666666
51.8,349960.78070510185,99.52125533333333
51.0,119187.64648740334,82.28921366666667
31.9,217628.4965569982,60.36611033333333
34.566667,297225.2742119081,97.16421466666668
12.133333,378631.4961136452,98.72974683333334
30.0,630358.0985085987,94.96500733333332
47.566667,966871.0034538255,70.85693616666667
49.466667,242670.4125157051,52.981413333333336
56.1,384868.25447006884,56.021243
20.966667,122591.07891859821,72.33184233333333
57.7,431557.62538987806,61.753095333333334
17.933333,394403.03088490607,74.49414183333333
29.533333,203942.71591405402,36.959195
18.566667,149339.73064905105,89.83026116666667
12.5,86991.51569814669,44.913517166666665
23.733333,606405.8656076435,97.68350166666667
24.066667,249724.97419609368,56.91762450000001
16.966667,267500.9531149779,88.57272616666665
39.566667,154802.06023753152,52.14430016666667
21.266667,254461.7399179578,30.984663833333332
26.633333,445574.62105249945,106.11112299999999
38.5,591807.2465137833,74.70619099999999
57.633333,212210.23799988214,37.164726
44.0,160141.15089651314,43.644994
29.933333,304785.5607524843,80.2345325
51.066667,112892.0324886501,36.9961075
44.433333,354830.0487498747,61.09828666666667
34.966667,151768.9262818242,35.46523783333334
54.3,283303.0413074327,71.340695
50.733333,436222.0009629354,94.73126633333334
31.333333,94011.94030331058,55.49953533333333
53.833333,773651.1516420456,140.1299755
15.233333,66616.90230663006,32.58912633333333
40.833333,162656.75134043492,54.829623
34.833333,451210.0403878839,50.11592016666667
54.366667,98167.3910823944,48.55190983333333
35.9,189759.4242206392,54.14701433333333
18.3,204114.79055277625,47.830272166666674
41.4,325615.3876835363,74.21037666666668
56.033333,193968.76939002692,89.3175775
57.766667,313598.6525294805,47.44761233333334
48.366667,313204.3878129643,43.103522000000005
14.866667,139070.7422451228,37.466746
49.766667,239740.0527026996,92.03986566666667
27.433333,363074.4080945963,62.06198283333333
51.333333,229953.02042728802,65.4467145
10.266667,68271.05444856742,36.695116666666664
50.733333,255725.50711785012,35.397276000000005
37.366667,169384.29800508762,86.5697615
28.666667,114538.05670643305,42.53629733333334
51.566667,174097.24309040562,67.84492633333333
12.966667,315659.3137838829,79.75505983333332
50.7,257203.64137291184,51.29884116666666
12.5,597980.291753228,84.92595866666666
56.9,96988.54930873151,38.7458995
17.6,134128.1137716563,32.49817383333334
49.866667,951665.1203980055,56.96612449999999
34.733333,354612.7474406566,61.62882316666666
37.933333,293338.2841702901,44.701527000000006
15.1,187243.06627504897,74.56998666666667
25.733333,149781.74474771385,44.0210975
33.8,139782.80008233504,63.988992499999995
44.233333,177883.19864297486,65.20514583333333
55.566667,185583.27759028858,60.93883966666668
22.3,109944.11774911247,72.62480666666666
46.566667,341159.3433151914,104.02085016666666
28.566667,113353.63221498833,31.596008833333332
48.866667,105937.98355725323,60.90887366666667
19.733333,185229.26998995594,79.6286225
55.066667,153542.30202418187,51.140986999999996
48.166667,352785.17608301825,44.84623766666667
50.033333,512242.78038471343,71.68542283333333
48.833333,85401.59713401805,60.326014166666674
56.466667,86116.00815176661,33.17602933333333
42.533333,287999.93081877055,85.56881166666668
44.866667,78381.03911826984,58.483380000000004
22.2,187616.85408807563,41.71256483333333
45.866667,114222.84051117538,54.66043716666667
27.933333,749376.795135604,117.8197345
56.633333,59801.956054434326,39.72756833333334
26.466667,226765.1834940144,82.29027766666667
37.6,82906.8001665379,54.324164499999995
16.9,252520.29464821095,34.392308666666665
45.3,109956.27930938927,44.61622916666666
49.633333,123597.91925639399,48.96859933333334
26.966667,427090.62962677865,39.0725055
16.5,132930.6065173582,36.675994833333334
13.3,108967.72768497873,38.951070333333334
38.4,166351.62033907897,59.266312166666665
12.8,746044.2908707163,51.01966350000001
56.966667,70882.84561392017,55.912763000000005
43.466667,176947.14706895276,58.36075933333333
41.866667,59191.192483065795,47.1964815
24.166667,208391.44831877438,56.66623066666667
18.333333,175546.69795620465,40.815363166666664
18.0,676662.7005393428,77.09350433333333
41.733333,252235.1483090273,53.191550833333324
57.533333,111524.63932747426,63.24348666666667
36.066667,76011.57575454836,31.863420166666668
32.4,206669.06567654246,69.57421616666667
18.1,92110.4738860775,47.18620966666667
38.1,230902.92178757692,64.800716
48.866667,423578.1513856808,92.66310866666667
17.4,133533.53787257546,56.93650616666667
47.6,472681.8971988696,64.78313633333333
41.4,104437.68265853118,35.254948166666665
11.433333,120050.62814567643,66.13817566666667
42.466667,329795.97560826933,39.621431333333334
24.866667,214583.28085611135,73.79993200000001
20.8,110193.43511277318,52.00095016666667
36.466667,107228.01037706723,49.904801166666665
46.333333,244778.3772878693,61.1415905
40.5,314411.0834706924,37.55211583333333
42.6,132349.16966881847,73.25087783333333
32.266667,456356.3392974848,99.71537416666666
20.4,345359.3950413587,110.18055083333333
12.366667,207450.32293439104,36.54981933333333
34.366667,68537.89026023149,63.72568100000001
19.333333,100532.93235946618,38.882122
55.633333,413302.6840941926,49.373986333333335
16.333333,65548.05747762733,41.50760216666667
42.466667,142479.1527051775,73.84121766666667
14.5,246029.87924163978,72.271963
17.833333,95598.08124913742,50.643236
19.033333,52675.291883878584,33.22082516666667
47.266667,829149.1507080708,73.72804766666667
46.566667,214586.14650120577,43.8903825
33.8,371049.5199359555,34.63347333333333
17.9,444455.4364298676,120.81367366666666
37.233333,114257.2383076559,64.15324883333332
35.766667,243549.94380383054,60.9130465
34.533333,266843.5478332677,76.141328
56.666667,774911.5721517949,47.9285345
24.133333,190616.50776254167,63.205695000000006
37.866667,322042.9788542731,77.265332
54.733333,110852.0156537002,34.864643666666666
44.033333,102835.35768699757,36.832526
52.266667,442853.08746067155,107.26697983333334
56.2,239008.278712933,39.975865
36.866667,186904.54704967837,52.8749565
30.233333,212444.13665273206,47.937437499999994
33.466667,248584.57496974777,53.972961666666656
30.366667,762749.6720243848,139.78980066666665
21.9,87997.46057184899,52.3055285
44.266667,112325.68107342067,57.27726
11.466667,136535.62435121127,39.83415533333334
43.266667,380106.93858095707,102.08247216666666
15.366667,133424.16646068724,52.597021833333336
25.133333,688857.2377294276,68.63583533333335
11.0,142499.29276489286,52.390206166666665
50.433333,149979.24440958892,55.95096983333333
29.833333,273124.30295521853,82.87117716666666
45.8,241500.43582599942,30.644092666666666
21.7,661312.6340000874,33.8313355
38.1,196232.0863947749,70.90698033333334
36.8,356311.3154273333,66.58050466666667
38.033333,276242.16252228635,87.47228216666666
52.8,63838.735077701334,40.508178666666666
55.1,136197.8901229446,52.411007500000004
37.2,325741.45756161126,60.44934966666666
55.866667,154413.26461557482,37.165831000000004
27.066667,327310.20057532005,82.77824733333334
50.533333,262301.49107587256,68.785263
37.7,275298.4021776757,81.466464
51.6,88688.27594150633,42.807208833333334
9.966667,66176.27410481762,52.499218000000006
25.066667,250006.46820556035,37.800731166666665
19.466667,301658.57193957875,97.63445949999999
55.8,154316.87445895077,47.54321683333333
45.233333,197156.33106719534,89.81424666666666
50.3,257061.91048825212,78.02396033333333
13.066667,365382.4770353884,106.492445
18.433333,115281.69715561824,52.24596316666667
41.8,300956.7107172575,64.24526383333333
40.533333,179253.16291607264,30.059688500000007
49.3,307784.6589045043,95.63733916666666
47.466667,624098.8958532452,91.72181133333333
41.433333,727801.583555291,105.86493233333334
29.633333,50183.02165478529,30.603075833333335
52.0,60190.846534064905,36.58487083333333
43.4,436806.61391093,46.631326333333334
55.033333,246260.7390339161,36.35357166666667
49.033333,83998.49612689116,46.82179
23.133333,374593.79469522595,94.12531783333334
29.2,149259.039048236,57.569684499999994
38.666667,73332.50826680334,34.11128216666667
36.4,388466.8342278894,41.469828
12.133333,344333.67697379796,91.15128849999999
33.233333,116720.14600965915,58.8272865
43.0,78996.6978331087,30.034721166666667
23.633333,216463.3100161021,87.57070216666668
50.966667,432477.67170145316,42.1356305
47.433333,165315.48850870496,48.97386383333334
25.733333,202151.3757698312,55.737186333333334
36.5,104919.2930798287,67.6076005
24.866667,139010.08540801867,45.67571833333333
13.1,117378.38363020681,54.44278666666668
17.033333,357014.87621791865,92.68639716666667
17.1,139869.5218450052,43.315973
33.266667,581847.0794310152,60.023778333333325
55.166667,123160.4355227957,61.48523183333334
51.4,725611.8780418033,119.77585416666668
38.5,292327.5190798578,102.33965866666666
27.5,107478.01697594862,53.11719649999999
35.8,82429.49430517208,48.0662705
43.933333,375606.71081098076,105.197825
37.5,160177.65181728444,46.34464716666666
