Tariff,Handset,Peak_calls,Peak_mins,OffPeak_calls,OffPeak_mins,Weekend_calls,Weekend_mins,International_mins,Nat_call_cost,month
Play 100,S80,2.0,16.326108,45.0,87.70941,4.0,7.989372,36.953547,0.0,3.0
Play 100,S80,2.0,15.099796,19.0,67.189873,2.0,12.990886,27.532291,0.0,3.0
Play 100,S80,1.0,37.370143,8.0,66.229285,4.0,10.761036,32.807217,1.0,3.0
Play 100,S80,6.0,46.412803,13.0,60.729656,1.0,2.245781,32.703902,2.0,3.0
Play 100,ASAD170,10.0,49.635331,21.0,65.871187,0.0,0.0,35.729999,0.0,3.0
Play 100,S50,0.0,0.0,54.0,117.424664,3.0,18.716645,43.927918,1.0,3.0
Play 100,ASAD90,1.0,45.350385,30.0,49.885424,0.0,0.0,30.58585,1.0,3.0
Play 100,S50,8.0,34.032067,38.0,60.778982,1.0,11.361368,32.743305,0.0,3.0
Play 100,ASAD170,2.0,56.247534,36.0,59.038024,0.0,0.0,34.431858,1.0,3.0
Play 100,S80,13.0,41.803776,34.0,60.125184,0.0,0.0,35.656302,0.0,3.0
Play 100,S50,3.0,42.50466,27.0,47.296094,1.0,2.782123,28.003135,2.0,3.0
Play 100,S80,4.0,24.68661,1.0,63.843371,1.0,3.570064,28.704875,1.0,3.0
Play 100,ASAD170,13.0,44.623052,3.0,25.435941,0.0,0.0,25.634123,1.0,3.0
Play 100,S50,4.0,26.311896,3.0,52.665959,4.0,12.158008,28.605374,0.0,3.0
Play 100,S50,0.0,0.0,30.0,90.122675,0.0,0.0,37.314251,0.0,3.0
Play 100,ASAD90,7.0,40.328775,11.0,90.827415,4.0,10.98813,43.41321,2.0,3.0
Play 100,S50,6.0,43.145817,14.0,64.240391,1.0,9.407255,33.342864,2.0,3.0
Play 100,S50,13.0,39.208727,32.0,81.937574,1.0,3.249342,38.982186,1.0,3.0
Play 100,S80,2.0,15.075766,36.0,71.346937,6.0,10.152768,27.895772,0.0,3.0
Play 100,S50,3.0,61.136698,51.0,78.91034,0.0,0.0,45.799931,3.0,3.0
Play 100,ASAD170,2.0,9.813144,58.0,114.468094,9.0,13.939125,38.129155,1.0,3.0
Play 100,ASAD170,18.0,53.477015,43.0,69.027862,0.0,0.0,37.1987,1.0,3.0
Play 100,S80,10.0,32.73016,11.0,68.701964,1.0,6.901567,33.593131,0.0,3.0
Play 100,ASAD90,5.0,44.780575,10.0,36.314382,3.0,10.314144,27.635219,0.0,3.0
Play 100,S50,2.0,14.782147,4.0,86.856881,6.0,9.227072,32.828641,1.0,3.0
Play 100,ASAD170,0.0,4.948378,47.0,76.158624,1.0,5.541152,24.388624,0.0,3.0
Play 100,ASAD170,7.0,42.043452,15.0,52.554315,5.0,11.819082,32.38785,2.0,3.0
Play 100,ASAD170,11.0,44.965203,1.0,47.541861,3.0,10.10454,33.824626,0.0,3.0
Play 100,S50,9.0,32.521163,53.0,82.969364,2.0,6.564831,30.488659,2.0,3.0
Play 100,ASAD170,1.0,13.183355,5.0,67.372079,0.0,0.0,26.378808,0.0,3.0
Play 100,S80,5.0,17.713404,41.0,63.579996,0.0,0.0,26.129277,0.0,3.0
Play 100,S50,7.0,25.361992,12.0,62.367034,0.0,0.0,28.637944,0.0,3.0
Play 100,S50,0.0,0.0,59.0,99.235396,1.0,4.275035,27.746361,1.0,3.0
Play 100,S50,9.0,32.589414,33.0,53.104032,1.0,5.361934,25.831778,0.0,3.0
Play 100,S50,1.0,4.76023,16.0,65.472047,3.0,8.235953,24.765231,0.0,3.0
Play 100,ASAD90,6.0,20.68539,20.0,43.589758,1.0,6.092788,23.190945,0.0,3.0
Play 100,ASAD170,4.0,19.933926,13.0,83.774947,1.0,10.753828,36.782465,0.0,3.0
Play 100,ASAD170,3.0,14.32431,0.0,0.0,2.0,2.944441,29.271726,0.0,3.0
Play 100,S50,5.0,17.124482,7.0,104.751976,6.0,12.78917,41.90486,1.0,3.0
Play 100,S50,3.0,42.5551,25.0,39.358472,0.0,0.0,30.696221,0.0,3.0
Play 100,ASAD170,7.0,33.285359,14.0,48.893046,0.0,0.0,27.177227,1.0,3.0
Play 100,S50,4.0,17.575394,35.0,66.599147,5.0,17.66461,30.555661,1.0,3.0
Play 100,ASAD170,1.0,17.707272,43.0,67.690072,0.0,3.085358,26.272857,0.0,3.0
Play 100,S80,0.0,0.0,51.0,87.794159,2.0,5.161745,31.575509,0.0,3.0
Play 100,S80,1.0,7.891834,28.0,82.778472,1.0,10.794084,30.673137,1.0,3.0
Play 100,S80,9.0,42.322176,29.0,70.655652,0.0,0.0,35.250725,1.0,3.0
Play 100,S50,1.0,16.731792,51.0,109.04713,0.0,0.0,41.864845,0.0,3.0
Play 100,S50,1.0,0.0,53.0,86.059751,8.0,19.250888,39.530361,1.0,3.0
Play 100,ASAD170,0.0,0.0,28.0,52.628833,0.0,0.0,24.558501,0.0,3.0
Play 100,S50,0.0,0.0,18.0,64.112227,5.0,9.951648,30.81562,0.0,3.0
Play 100,ASAD170,14.0,33.783955,49.0,91.67417,0.0,0.0,35.354347,0.0,3.0
Play 100,ASAD170,20.0,48.505367,3.0,71.831934,6.0,20.721863,43.061897,3.0,3.0
Play 100,ASAD90,14.0,21.474264,1.0,62.5464,9.0,15.532356,32.457468,0.0,3.0
Play 100,ASAD170,11.0,31.183135,26.0,58.994048,2.0,4.602091,28.174931,1.0,3.0
Play 100,ASAD170,31.0,53.170845,22.0,72.335721,1.0,11.218464,41.598341,2.0,3.0
Play 100,ASAD170,11.0,23.168274,24.0,66.868432,1.0,3.115733,27.534652,1.0,3.0
Play 100,ASAD170,17.0,39.108753,26.0,39.497508,0.0,0.0,25.137922,1.0,3.0
Play 100,ASAD170,21.0,34.207602,4.0,89.406233,12.0,20.931225,47.248594,2.0,3.0
Play 100,ASAD170,19.0,36.817902,13.0,40.537649,7.0,11.703285,25.146979,1.0,3.0
Play 100,ASAD170,18.0,36.141173,23.0,88.923297,4.0,7.243484,37.490874,1.0,3.0
Play 100,ASAD170,17.0,35.794589,2.0,58.672734,1.0,5.825063,26.568499,1.0,3.0
Play 100,ASAD170,14.0,36.952391,14.0,80.847021,1.0,10.058047,38.056977,1.0,3.0
Play 100,ASAD170,23.0,46.196787,27.0,56.705287,11.0,17.260338,33.693515,2.0,3.0
Play 100,ASAD90,27.0,51.282707,19.0,59.968642,8.0,21.536357,39.948404,1.0,3.0
Play 100,ASAD90,10.0,19.515854,46.0,95.810288,0.0,0.0,37.749571,1.0,3.0
Play 100,ASAD170,18.0,33.674366,11.0,74.837364,1.0,3.507746,33.94183,1.0,3.0
Play 100,ASAD170,13.0,30.690744,6.0,97.2594,1.0,4.14253,41.217292,2.0,3.0
Play 100,ASAD90,1.0,30.783906,18.0,53.0757,7.0,23.247157,34.418642,0.0,3.0
Play 100,ASAD90,3.0,32.689656,34.0,61.020691,9.0,18.236591,30.265851,2.0,3.0
Play 100,ASAD170,11.0,41.844264,7.0,85.155794,1.0,4.166312,39.288905,2.0,3.0
Play 100,ASAD170,3.0,29.918286,17.0,64.517336,6.0,9.554549,31.680712,0.0,3.0
Play 100,ASAD170,10.0,41.014507,1.0,49.660131,2.0,3.675434,25.816249,1.0,3.0
Play 100,ASAD170,8.0,29.821428,23.0,56.242886,6.0,14.173371,31.546008,2.0,3.0
Play 100,ASAD90,2.0,17.467658,23.0,71.17347,2.0,6.43376,29.79578,0.0,3.0
Play 100,ASAD90,1.0,11.53367,15.0,108.643056,2.0,4.119168,33.824817,1.0,3.0
Play 100,ASAD170,1.0,0.0,4.0,106.003923,6.0,10.785773,39.415748,1.0,3.0
Play 100,S50,5.0,27.649238,7.0,68.479092,2.0,5.409634,30.07057,1.0,3.0
Play 100,ASAD90,7.0,26.806583,5.0,38.394443,4.0,15.604985,23.44738,0.0,3.0
Play 100,ASAD170,4.0,49.988757,33.0,61.153248,1.0,3.218592,33.353179,1.0,3.0
Play 100,ASAD90,4.0,13.657382,49.0,82.168922,0.0,0.0,30.925587,0.0,3.0
Play 100,ASAD170,9.0,34.016833,8.0,28.451867,3.0,16.538138,25.204958,0.0,3.0
Play 100,ASAD170,2.0,10.611481,38.0,74.582317,2.0,8.713492,28.157829,0.0,3.0
Play 100,ASAD170,5.0,40.3194,33.0,53.06033,0.0,0.0,29.909592,2.0,3.0
Play 100,ASAD170,4.0,37.791826,13.0,49.288736,4.0,23.050737,35.060049,0.0,3.0
Play 100,ASAD170,8.0,36.278375,17.0,47.737408,2.0,21.153821,34.354323,0.0,3.0
Play 100,ASAD170,4.0,47.698006,11.0,42.699712,4.0,8.378093,31.490815,0.0,3.0
Play 100,ASAD170,0.0,0.0,12.0,60.349687,3.0,8.471547,25.937041,0.0,3.0
Play 100,CAS30,1.0,2.773602,1.0,6.240604,0.0,0.0,2.343912,0.0,3.0
Play 100,CAS30,2.0,5.53518,2.0,9.06486,0.0,2.0055,2.746185,0.0,3.0
Play 100,CAS30,5.0,7.545558,4.0,6.372938,0.0,0.0,1.781109,0.0,3.0
Play 100,CAS30,6.0,6.78497,0.0,0.0,0.0,0.0,4.708702,0.0,3.0
Play 100,CAS30,4.0,11.109302,1.0,13.759227,2.0,3.465287,4.284574,0.0,3.0
Play 100,CAS30,2.0,2.712143,3.0,6.980434,0.0,0.0,0.997987,0.0,3.0
Play 100,CAS30,4.0,7.276046,8.0,12.819701,0.0,0.0,3.534391,0.0,3.0
Play 100,CAS30,3.0,7.269095,2.0,11.90446,1.0,2.63373,3.606438,0.0,3.0
Play 100,CAS30,5.0,3.425503,7.0,6.585649,4.0,3.232517,2.081503,0.0,3.0
Play 100,CAS30,5.0,9.351817,4.0,8.596115,2.0,7.273636,5.522667,0.0,3.0
Play 100,CAS30,5.0,13.552776,1.0,4.235243,6.0,13.17631,7.912134,0.0,3.0
Play 100,CAS30,0.0,0.0,8.0,13.551482,4.0,7.288326,3.527629,0.0,3.0
Play 100,CAS30,3.0,6.248535,1.0,12.804375,0.0,0.0,3.195523,0.0,3.0
Play 100,CAS30,0.0,0.0,2.0,16.234263,1.0,2.109537,1.831045,0.0,3.0
Play 100,CAS30,4.0,3.357988,1.0,1.049371,5.0,3.264711,1.960399,0.0,3.0
Play 100,CAS30,3.0,4.748261,8.0,8.456172,1.0,1.867293,1.184561,0.0,3.0
Play 100,CAS30,7.0,12.54839,0.0,0.0,1.0,0.0,0.345824,0.0,3.0
Play 100,CAS30,2.0,6.418982,6.0,9.076842,0.0,0.0,3.46672,0.0,3.0
Play 100,CAS30,7.0,5.046848,0.0,0.0,3.0,2.855968,0.60717,0.0,3.0
Play 100,CAS30,4.0,9.968503,7.0,12.005078,0.0,0.0,8.960708,0.0,3.0
Play 100,CAS30,4.0,6.746668,1.0,7.333335,5.0,9.859262,6.698099,0.0,3.0
Play 100,CAS30,0.0,0.0,4.0,9.170055,0.0,0.0,2.405045,0.0,3.0
Play 100,CAS30,0.0,0.0,6.0,5.989082,0.0,0.0,0.284555,0.0,3.0
Play 100,CAS30,0.0,0.0,5.0,10.113606,0.0,0.0,2.652511,0.0,3.0
Play 100,CAS30,1.0,7.573996,4.0,10.852982,2.0,3.5099,5.975899,0.0,3.0
Play 100,CAS30,0.0,4.361075,2.0,4.190052,0.0,0.0,3.758923,0.0,3.0
Play 100,CAS30,2.0,8.943724,5.0,12.815701,2.0,4.144652,7.056618,0.0,3.0
Play 100,CAS30,1.0,7.58997,1.0,11.93312,0.0,0.0,2.715416,0.0,3.0
Play 100,CAS30,0.0,0.0,3.0,5.545438,4.0,9.691056,2.949778,0.0,3.0
Play 100,CAS30,0.0,0.0,0.0,0.0,1.0,0.0,2.613098,0.0,3.0
Play 100,CAS30,0.0,0.0,7.0,12.833789,2.0,8.937817,9.574177,0.0,3.0
Play 100,BS110,3.0,6.704498,3.0,12.843032,3.0,6.893153,0.955438,0.0,3.0
Play 100,BS110,8.0,24.739992,31.0,60.647342,0.0,0.0,3.419692,0.0,3.0
Play 100,BS110,13.0,30.93576,4.0,33.73116,5.0,8.8521,7.264241,0.0,3.0
Play 100,BS110,10.0,20.419074,5.0,46.894653,3.0,15.112422,2.985121,0.0,3.0
Play 100,S50,3.0,7.996795,29.0,51.868102,1.0,14.882924,8.604429,0.0,3.0
Play 100,S50,11.0,21.869507,4.0,19.331906,1.0,3.229674,13.06121,0.0,3.0
Play 100,BS110,18.0,37.916389,6.0,35.21646,10.0,21.81464,6.097856,0.0,3.0
Play 100,S50,4.0,9.614986,7.0,27.802368,1.0,4.633728,11.848711,0.0,3.0
Play 100,BS110,12.0,21.195252,16.0,34.673258,2.0,5.217293,16.774706,0.0,3.0
Play 100,BS110,14.0,25.416,1.0,11.91375,5.0,15.2496,17.197092,0.0,3.0
Play 100,S50,16.0,26.667564,3.0,55.239954,0.0,0.0,9.82366,0.0,3.0
Play 100,BS110,6.0,12.168775,2.0,22.19516,1.0,5.05604,2.510646,0.0,3.0
Play 100,BS110,4.0,6.631926,13.0,42.017988,2.0,5.77925,2.513323,0.0,3.0
Play 100,S50,6.0,15.660792,5.0,51.904339,1.0,13.98285,17.17047,0.0,3.0
Play 100,S50,8.0,15.091272,3.0,7.545636,8.0,13.228152,5.863735,0.0,3.0
Play 100,BS110,5.0,10.498116,9.0,20.317474,2.0,8.14509,4.431901,0.0,3.0
Play 100,S50,2.0,6.689088,6.0,25.08408,0.0,0.0,7.704261,0.0,3.0
Play 100,BS110,8.0,19.424678,21.0,45.374835,2.0,13.354466,15.01073,0.0,3.0
Play 100,BS110,9.0,16.440067,1.0,17.003083,1.0,0.0,12.624578,0.0,3.0
Play 100,S50,8.0,18.828582,1.0,9.562938,9.0,13.477301,3.839685,0.0,3.0
Play 100,BS110,9.0,18.743543,4.0,20.482634,2.0,6.763134,14.094986,0.0,3.0
Play 100,BS110,5.0,7.918435,12.0,58.501872,1.0,2.836454,8.989281,0.0,3.0
Play 100,BS110,6.0,9.773359,14.0,29.137396,3.0,4.932349,2.711992,0.0,3.0
Play 100,S50,10.0,24.016176,7.0,40.916448,2.0,9.63612,9.633698,0.0,3.0
Play 100,S50,14.0,33.494935,11.0,35.241604,2.0,10.788246,8.73064,0.0,3.0
Play 100,BS110,2.0,4.857791,11.0,47.999605,5.0,10.730836,7.512579,0.0,3.0
Play 100,S50,6.0,14.865547,11.0,20.180845,1.0,2.448782,6.910408,0.0,3.0
Play 100,S50,5.0,12.388332,10.0,65.263985,7.0,13.401923,15.030827,0.0,3.0
Play 100,BS110,11.0,18.156949,2.0,35.222183,5.0,8.235747,17.009351,0.0,3.0
Play 100,S50,13.0,23.32988,0.0,0.0,1.0,6.956157,1.537162,0.0,3.0
Play 100,BS110,15.0,30.946704,18.0,38.579532,0.0,0.0,11.773907,0.0,3.0
Play 100,BS110,6.0,14.23225,2.0,6.527573,7.0,13.554524,0.040433,0.0,3.0
Play 100,S50,12.0,19.837984,14.0,23.46136,3.0,16.576945,9.774964,0.0,3.0
Play 100,BS110,10.0,19.761955,1.0,23.847359,3.0,13.222141,8.833739,0.0,3.0
Play 100,BS110,10.0,20.588575,9.0,14.966602,3.0,7.470639,7.669289,0.0,3.0
Play 100,S50,8.0,15.261806,2.0,4.559344,7.0,11.038413,6.481525,0.0,3.0
Play 100,S50,7.0,16.493621,16.0,37.184721,1.0,8.098664,10.655162,0.0,3.0
Play 100,S50,10.0,22.150262,9.0,23.850593,1.0,2.680703,12.673176,0.0,3.0
Play 100,S50,5.0,14.7919,2.0,19.053142,4.0,7.151051,3.464856,0.0,3.0
Play 100,S50,2.0,5.848986,20.0,42.803943,6.0,10.528175,10.4959,0.0,3.0
Play 100,S50,7.0,16.009569,5.0,14.112139,1.0,7.708311,8.366545,0.0,3.0
Play 100,BS110,14.0,23.859648,9.0,23.114034,4.0,7.853801,0.997778,0.0,3.0
Play 100,S50,7.0,13.190918,18.0,41.421482,1.0,3.597523,1.772785,0.0,3.0
Play 100,BS110,11.0,17.87949,8.0,60.909463,1.0,14.065199,0.731283,0.0,3.0
Play 100,S50,7.0,16.97603,23.0,59.46663,0.0,0.0,16.016009,0.0,3.0
Play 100,S50,5.0,8.882484,9.0,19.504836,2.0,6.501612,2.799718,0.0,3.0
Play 100,BS110,6.0,16.864075,1.0,38.99208,6.0,9.260619,6.926539,0.0,3.0
Play 100,S50,8.0,23.657805,13.0,40.533706,1.0,11.741281,7.315382,0.0,3.0
Play 100,S50,15.0,23.312536,10.0,28.969813,0.0,0.0,1.394216,0.0,3.0
Play 100,BS110,6.0,11.085329,12.0,47.621668,4.0,7.258251,3.318394,0.0,3.0
Play 100,BS110,8.0,21.781968,2.0,22.703513,3.0,7.875019,13.940977,0.0,3.0
Play 100,S50,3.0,7.717406,14.0,33.845011,2.0,7.345483,7.749888,0.0,3.0
Play 100,BS110,10.0,19.570715,4.0,25.75377,3.0,18.065275,2.455945,0.0,3.0
Play 100,S50,4.0,7.662082,21.0,38.95524,6.0,12.517263,4.401716,0.0,3.0
Play 100,BS110,7.0,18.751782,14.0,23.360939,0.0,0.0,1.30152,0.0,3.0
Play 100,S50,7.0,18.99755,12.0,37.388796,0.0,0.0,2.819489,0.0,3.0
Play 100,S50,9.0,15.228605,5.0,33.947098,6.0,16.127516,8.263038,0.0,3.0
Play 100,S50,10.0,29.398794,6.0,25.018179,2.0,11.292252,8.792206,0.0,3.0
Play 100,BS110,3.0,8.308272,10.0,32.233992,0.0,0.0,0.813038,0.0,3.0
Play 100,BS110,22.0,33.988319,8.0,35.646286,4.0,6.039736,8.999166,0.0,3.0
Play 100,S50,14.0,22.695112,5.0,17.733253,4.0,6.47199,12.120679,0.0,3.0
Play 100,BS110,9.0,24.181007,13.0,49.692549,3.0,13.18964,10.058912,0.0,3.0
Play 100,BS110,18.0,29.070852,10.0,35.967222,2.0,9.761016,5.381645,0.0,3.0
Play 100,BS110,8.0,12.525773,22.0,45.44713,0.0,0.0,9.003046,0.0,3.0
Play 100,BS110,9.0,24.372118,12.0,57.912251,0.0,0.0,8.0421,0.0,3.0
Play 100,S50,5.0,11.515229,0.0,0.0,4.0,9.906484,8.774256,0.0,3.0
Play 100,BS110,4.0,12.834358,15.0,39.798283,1.0,22.960548,7.766095,0.0,3.0
Play 100,S50,10.0,22.697165,7.0,44.685043,1.0,4.01929,1.213108,0.0,3.0
Play 100,BS110,16.0,36.091526,0.0,0.0,0.0,0.0,11.23617,0.0,3.0
Play 100,S50,6.0,17.425109,13.0,22.467096,5.0,8.95457,13.117119,0.0,3.0
Play 100,S50,7.0,11.446092,23.0,62.737542,2.0,6.65889,16.138553,0.0,3.0
Play 100,BS110,10.0,18.101155,4.0,14.564837,1.0,7.072637,1.174622,0.0,3.0
Play 100,BS110,5.0,14.327063,3.0,26.478812,7.0,17.627538,1.867865,0.0,3.0
Play 100,BS110,10.0,17.706502,4.0,14.247284,1.0,6.918434,1.149012,0.0,3.0
Play 100,BS110,3.0,7.861922,9.0,50.616643,2.0,8.038594,14.206601,0.0,3.0
Play 100,S50,5.0,7.334036,8.0,15.836682,3.0,7.790734,5.548768,0.0,3.0
Play 100,BS110,4.0,8.830739,3.0,5.622992,0.0,0.0,4.275805,0.0,3.0
Play 100,S50,5.0,10.751238,0.0,0.0,1.0,7.022205,5.026685,0.0,3.0
Play 100,S50,5.0,8.504404,16.0,41.362327,2.0,6.718847,14.498304,0.0,3.0
Play 100,BS110,14.0,27.050564,4.0,35.325525,0.0,0.0,14.135024,0.0,3.0
Play 100,S50,0.0,0.0,13.0,29.78671,0.0,0.0,7.135162,0.0,3.0
