Tariff,Handset,Peak_calls,Peak_mins,OffPeak_calls,OffPeak_mins,Weekend_calls,Weekend_mins,International_mins,Nat_call_cost,month
Play 100,S50,10.0,35.709336,36.0,58.187905,1.0,5.875254,28.304763,0.0,4.0
Play 100,S50,1.0,6.052838,21.0,83.250547,3.0,10.472371,31.490066,0.0,4.0
Play 100,ASAD90,7.0,25.743135,25.0,54.247806,2.0,7.582523,28.861319,0.0,4.0
Play 100,ASAD170,4.0,19.831098,13.0,83.342799,1.0,10.698356,36.592725,0.0,4.0
Play 100,ASAD170,3.0,15.60735,0.0,0.0,2.0,3.208178,31.893619,0.0,4.0
Play 100,S50,5.0,16.271567,7.0,99.534616,6.0,12.152183,39.817713,1.0,4.0
Play 100,S50,2.0,34.553542,20.0,31.95797,0.0,0.0,24.924467,0.0,4.0
Play 100,ASAD170,7.0,33.016903,14.0,48.49871,0.0,0.0,26.958035,1.0,4.0
Play 100,S50,4.0,17.489936,35.0,66.275315,5.0,17.578717,30.407087,1.0,4.0
Play 100,ASAD170,1.0,21.657108,52.0,82.789217,1.0,3.773587,32.133358,0.0,4.0
Play 100,S80,0.0,0.0,57.0,97.892565,2.0,5.755468,35.20744,0.0,4.0
Play 100,S80,1.0,7.300145,26.0,76.572171,1.0,9.9848,28.373424,0.0,4.0
Play 100,S80,8.0,38.037293,26.0,63.502163,0.0,0.0,31.681786,1.0,4.0
Play 100,S50,1.0,15.823123,48.0,103.125008,0.0,0.0,39.591252,0.0,4.0
Play 100,S50,0.0,0.0,42.0,68.63068,6.0,15.352142,31.524557,1.0,4.0
Play 100,ASAD170,0.0,0.0,31.0,57.750349,0.0,0.0,26.948384,1.0,4.0
Play 100,S50,0.0,0.0,20.0,70.918298,6.0,11.008102,34.086966,0.0,4.0
Play 100,ASAD170,12.0,30.770842,45.0,83.497961,0.0,0.0,32.201174,0.0,4.0
Play 100,ASAD170,20.0,47.2094,2.0,69.912728,6.0,20.168216,41.911369,2.0,4.0
Play 100,ASAD90,14.0,22.343914,1.0,65.07936,9.0,16.161374,33.771908,0.0,4.0
Play 100,ASAD170,13.0,38.755381,33.0,73.319658,3.0,5.719624,35.016689,2.0,4.0
Play 100,ASAD170,29.0,49.276227,21.0,67.037329,1.0,10.396742,38.551377,2.0,4.0
Play 100,ASAD170,11.0,22.823406,23.0,65.873072,1.0,3.069355,27.124789,1.0,4.0
Play 100,ASAD170,17.0,39.524633,26.0,39.917522,0.0,0.0,25.405237,1.0,4.0
Play 100,ASAD170,18.0,29.356127,4.0,76.726241,10.0,17.962665,40.547587,2.0,4.0
Play 100,ASAD170,19.0,37.456065,14.0,41.240286,7.0,11.906138,25.58285,1.0,4.0
Play 100,ASAD170,16.0,32.001446,20.0,78.737736,3.0,6.413792,33.196549,1.0,4.0
Play 100,ASAD170,18.0,37.429618,3.0,61.352793,1.0,6.091141,27.782097,2.0,4.0
Play 100,ASAD170,14.0,38.691604,14.0,84.652192,2.0,10.531442,39.848179,2.0,4.0
Play 100,ASAD170,18.0,36.277059,21.0,44.529093,8.0,13.554066,26.458586,1.0,4.0
Play 100,ASAD90,24.0,44.969247,16.0,52.585848,7.0,18.884997,35.030319,1.0,4.0
Play 100,ASAD90,10.0,17.933967,42.0,88.044241,0.0,0.0,34.689723,1.0,4.0
Play 100,ASAD170,21.0,38.954285,13.0,86.571368,1.0,4.057738,39.263684,1.0,4.0
Play 100,ASAD170,9.0,21.772349,4.0,68.99688,1.0,2.938756,29.239997,1.0,4.0
Play 100,ASAD90,1.0,25.559382,15.0,44.0679,5.0,19.30174,28.577245,0.0,4.0
Play 100,ASAD90,2.0,28.905336,30.0,53.956627,8.0,16.125431,26.762123,2.0,4.0
Play 100,ASAD170,11.0,41.620194,7.0,84.699797,1.0,4.144002,39.078519,2.0,4.0
Play 100,ASAD170,3.0,28.170258,16.0,60.747798,5.0,8.996308,29.829711,0.0,4.0
Play 100,ASAD170,13.0,54.402898,2.0,65.870719,3.0,4.875209,34.243464,1.0,4.0
Play 100,ASAD170,8.0,29.943514,23.0,56.473138,6.0,14.231395,31.675154,2.0,4.0
Play 100,ASAD90,3.0,21.330235,28.0,86.911868,3.0,7.85644,36.38444,0.0,4.0
Play 100,ASAD90,1.0,12.332678,16.0,116.169426,3.0,4.404528,36.16807,1.0,4.0
Play 100,ASAD170,1.0,0.0,3.0,93.470469,5.0,9.510509,34.755397,1.0,4.0
Play 100,S50,6.0,32.78121,8.0,81.189487,3.0,6.413715,35.651965,1.0,4.0
Play 100,ASAD90,9.0,33.340523,6.0,47.752853,5.0,19.408604,29.162536,0.0,4.0
Play 100,ASAD170,4.0,52.94213,35.0,64.766227,1.0,3.408749,35.323709,2.0,4.0
Play 100,ASAD90,4.0,16.43041,59.0,98.852695,0.0,0.0,37.204792,1.0,4.0
Play 100,ASAD170,14.0,51.008975,13.0,42.664189,5.0,24.799294,37.795379,0.0,4.0
Play 100,ASAD170,2.0,13.578388,49.0,95.435094,2.0,11.149733,36.030592,0.0,4.0
Play 100,ASAD170,7.0,56.4624,46.0,74.304518,1.0,0.0,41.884734,3.0,4.0
Play 100,ASAD170,3.0,29.346941,10.0,38.274775,3.0,17.899866,27.225601,0.0,4.0
Play 100,ASAD170,7.0,31.794992,15.0,41.837887,2.0,18.539573,30.108721,0.0,4.0
Play 100,ASAD170,3.0,39.859259,9.0,35.682391,3.0,7.001227,26.315577,0.0,4.0
Play 100,ASAD170,0.0,0.0,14.0,70.05005,4.0,9.833229,30.106055,0.0,4.0
Play 100,CAS30,1.0,2.620764,1.0,5.896719,0.0,0.0,2.214752,0.0,4.0
Play 100,CAS30,2.0,5.623321,2.0,9.209206,0.0,2.037435,2.789915,0.0,4.0
Play 100,CAS30,4.0,6.154595,3.0,5.198137,0.0,0.0,1.452776,0.0,4.0
Play 100,CAS30,6.0,7.415151,1.0,0.0,0.0,0.0,5.146041,0.0,4.0
Play 100,CAS30,4.0,12.704146,1.0,15.734493,2.0,3.962761,4.899665,0.0,4.0
Play 100,CAS30,2.0,3.116753,3.0,8.021807,0.0,0.0,1.146872,0.0,4.0
Play 100,CAS30,3.0,5.013376,5.0,8.833091,0.0,0.0,2.435283,0.0,4.0
Play 100,CAS30,3.0,7.100141,2.0,11.627768,1.0,2.572515,3.522614,0.0,4.0
Play 100,CAS30,3.0,2.566844,5.0,4.934848,3.0,2.422233,1.55974,0.0,4.0
Play 100,CAS30,4.0,8.210149,3.0,7.546703,1.0,6.385672,4.84846,0.0,4.0
Play 100,CAS30,5.0,13.462632,1.0,4.207072,6.0,13.08867,7.859508,0.0,4.0
Play 100,CAS30,0.0,0.0,8.0,13.69471,4.0,7.365358,3.564913,0.0,4.0
Play 100,CAS30,2.0,4.811509,1.0,9.85965,0.0,0.0,2.460623,0.0,4.0
Play 100,CAS30,0.0,0.0,2.0,16.438486,1.0,2.136074,1.854079,0.0,4.0
Play 100,CAS30,4.0,3.906933,1.0,1.220917,5.0,3.798407,2.280874,0.0,4.0
Play 100,CAS30,3.0,5.002999,8.0,8.909836,1.0,1.967472,1.248112,0.0,4.0
Play 100,CAS30,6.0,10.495883,0.0,0.0,1.0,0.0,0.289258,0.0,4.0
Play 100,CAS30,3.0,7.541222,7.0,10.66376,0.0,0.0,4.072811,0.0,4.0
Play 100,CAS30,6.0,4.354499,0.0,0.0,3.0,2.464174,0.523876,0.0,4.0
Play 100,CAS30,3.0,8.988989,6.0,10.82545,0.0,0.0,8.080221,0.0,4.0
Play 100,CAS30,4.0,7.44223,1.0,8.08938,5.0,10.875722,7.388653,0.0,4.0
Play 100,CAS30,0.0,0.0,3.0,7.750113,0.0,0.0,2.032634,0.0,4.0
Play 100,CAS30,1.0,0.0,8.0,9.01069,1.0,0.0,0.428119,0.0,4.0
Play 100,CAS30,0.0,0.0,4.0,9.075858,0.0,0.0,2.38034,0.0,4.0
Play 100,CAS30,1.0,6.1777,3.0,8.852192,2.0,2.862836,4.874219,0.0,4.0
Play 100,CAS30,1.0,4.892424,2.0,4.700564,0.0,0.0,4.216907,0.0,4.0
Play 100,CAS30,1.0,7.384034,4.0,10.580781,2.0,3.42187,5.82602,0.0,4.0
Play 100,CAS30,1.0,6.838884,1.0,10.752245,0.0,0.0,2.446704,0.0,4.0
Play 100,CAS30,0.0,0.0,3.0,4.907971,4.0,8.577036,2.610691,0.0,4.0
Play 100,CAS30,0.0,0.0,0.0,0.0,0.0,0.0,2.12306,0.0,4.0
Play 100,CAS30,0.0,0.0,5.0,9.62761,2.0,6.704942,7.182325,0.0,4.0
Play 100,BS110,3.0,6.48879,3.0,12.429825,3.0,6.671375,0.924698,0.0,4.0
Play 100,BS110,8.0,24.39733,30.0,59.807343,0.0,0.0,3.372327,0.0,4.0
Play 100,BS110,16.0,38.935034,5.0,42.45326,6.0,11.141049,9.142606,0.0,4.0
Play 100,BS110,6.0,13.354225,3.0,30.669449,2.0,9.883636,1.952291,0.0,4.0
Play 100,S50,3.0,8.504914,31.0,55.163815,1.0,15.828589,9.151156,0.0,4.0
Play 100,S50,13.0,26.141764,5.0,23.108437,2.0,3.860598,15.612746,0.0,4.0
Play 100,BS110,18.0,38.096041,6.0,35.38332,10.0,21.918001,6.126748,0.0,4.0
Play 100,S50,2.0,6.366332,4.0,18.408672,0.0,3.068112,7.84534,0.0,4.0
Play 100,BS110,11.0,19.633419,15.0,32.11826,2.0,4.832842,15.538613,0.0,4.0
Play 100,BS110,11.0,21.195504,1.0,9.935392,4.0,12.717302,14.3414,0.0,4.0
Play 100,S50,11.0,19.639053,2.0,40.680895,0.0,0.0,7.234533,0.0,4.0
Play 100,BS110,5.0,11.135555,2.0,20.310625,1.0,4.626745,2.297473,0.0,4.0
Play 100,BS110,3.0,5.59356,11.0,35.439198,2.0,4.874388,2.11981,0.0,4.0
Play 100,S50,6.0,16.784208,6.0,55.627661,2.0,14.9859,18.402182,0.0,4.0
Play 100,S50,8.0,14.877756,3.0,7.438878,8.0,13.040996,5.780773,0.0,4.0
Play 100,BS110,6.0,12.243614,10.0,23.695616,2.0,9.499356,5.168783,0.0,4.0
Play 100,S50,2.0,5.662742,5.0,21.235284,0.0,0.0,6.522151,0.0,4.0
Play 100,BS110,9.0,21.954931,23.0,51.285347,2.0,15.094015,16.966024,0.0,4.0
Play 100,BS110,8.0,14.752015,1.0,15.257221,0.0,0.0,11.328297,0.0,4.0
Play 100,S50,8.0,18.878742,1.0,9.588414,9.0,13.513205,3.849914,0.0,4.0
Play 100,BS110,10.0,19.76053,4.0,21.593981,2.0,7.130088,14.859752,0.0,4.0
Play 100,BS110,3.0,5.213458,8.0,38.517336,1.0,1.867507,5.918497,0.0,4.0
Play 100,BS110,6.0,9.485486,14.0,28.279159,3.0,4.787068,2.63211,0.0,4.0
Play 100,S50,7.0,16.808472,5.0,28.636656,1.0,6.74414,6.742445,0.0,4.0
Play 100,S50,11.0,25.371472,8.0,26.694524,1.0,8.171793,6.613215,0.0,4.0
Play 100,BS110,2.0,5.57516,12.0,55.087889,5.0,12.315499,8.62199,0.0,4.0
Play 100,S50,9.0,20.428853,15.0,27.733355,1.0,3.365218,9.496571,0.0,4.0
Play 100,S50,4.0,10.876602,9.0,57.299917,6.0,11.766506,13.196637,0.0,4.0
Play 100,BS110,7.0,11.969164,1.0,23.218662,3.0,5.429051,11.21266,0.0,4.0
Play 100,S50,10.0,17.981076,0.0,0.0,1.0,5.36133,1.18474,0.0,4.0
Play 100,BS110,12.0,26.481353,15.0,33.012827,0.0,0.0,10.075031,0.0,4.0
Play 100,BS110,5.0,13.194611,2.0,6.051664,7.0,12.566296,0.037485,0.0,4.0
Play 100,S50,15.0,23.850151,17.0,28.206343,3.0,19.929578,11.751918,0.0,4.0
Play 100,BS110,9.0,17.891827,1.0,21.590618,3.0,11.970894,7.997778,0.0,4.0
Play 100,BS110,16.0,32.073826,14.0,23.315659,5.0,11.638104,11.94757,0.0,4.0
Play 100,S50,10.0,18.92259,2.0,5.652975,9.0,13.68615,8.036221,0.0,4.0
Play 100,S50,7.0,15.506752,15.0,34.959832,1.0,7.614094,10.017627,0.0,4.0
Play 100,S50,12.0,26.256034,11.0,28.271539,1.0,3.177597,15.022276,0.0,4.0
Play 100,S50,6.0,16.705462,2.0,21.517963,4.0,8.076151,3.913089,0.0,4.0
Play 100,S50,2.0,5.960691,20.0,43.62142,6.0,10.729244,10.696352,0.0,4.0
Play 100,S50,5.0,13.097133,4.0,11.54488,0.0,6.306027,6.844516,0.0,4.0
Play 100,BS110,15.0,25.24896,9.0,24.45993,4.0,8.311116,1.055877,0.0,4.0
Play 100,S50,7.0,12.994819,18.0,40.805701,1.0,3.544042,1.74643,0.0,4.0
Play 100,BS110,8.0,13.50018,6.0,45.990613,1.0,10.620142,0.552166,0.0,4.0
Play 100,S50,6.0,14.293037,19.0,50.068168,0.0,0.0,13.484743,0.0,4.0
Play 100,S50,7.0,11.111835,11.0,24.400215,3.0,8.133405,3.502399,0.0,4.0
Play 100,BS110,7.0,18.947444,2.0,43.80912,7.0,10.404666,7.782236,0.0,4.0
Play 100,S50,8.0,23.44005,13.0,40.160619,1.0,11.63321,7.248048,0.0,4.0
Play 100,S50,17.0,26.664792,11.0,33.135564,0.0,0.0,1.594699,0.0,4.0
Play 100,BS110,5.0,8.724391,9.0,37.479272,3.0,5.712399,2.611647,0.0,4.0
Play 100,BS110,8.0,23.132148,2.0,24.110816,3.0,8.363161,14.805124,0.0,4.0
Play 100,S50,3.0,8.821821,16.0,38.688468,2.0,8.396673,8.858951,0.0,4.0
Play 100,BS110,10.0,19.052342,4.0,25.071626,3.0,17.586778,2.390894,0.0,4.0
Play 100,S50,6.0,10.155893,28.0,51.634171,8.0,16.591311,5.834361,0.0,4.0
Play 100,BS110,10.0,27.53898,21.0,34.308015,0.0,0.0,1.91142,0.0,4.0
Play 100,S50,8.0,21.294835,13.0,41.910048,0.0,0.0,3.160437,0.0,4.0
Play 100,S50,9.0,15.173222,5.0,33.823642,6.0,16.068864,8.232988,0.0,4.0
Play 100,S50,9.0,26.454475,6.0,22.512583,2.0,10.161322,7.911658,0.0,4.0
Play 100,BS110,2.0,5.95344,7.0,23.09784,0.0,0.0,0.582597,0.0,4.0
Play 100,BS110,20.0,30.200953,7.0,31.67417,3.0,5.36672,7.996376,0.0,4.0
Play 100,S50,19.0,29.177536,7.0,22.798417,5.0,8.32059,15.582719,0.0,4.0
Play 100,BS110,8.0,22.346907,12.0,45.923429,2.0,12.189222,9.295955,0.0,4.0
Play 100,BS110,20.0,32.291448,11.0,39.951828,3.0,10.842384,5.977847,0.0,4.0
Play 100,BS110,7.0,11.474693,21.0,41.633507,0.0,0.0,8.24757,0.0,4.0
Play 100,BS110,6.0,16.272517,8.0,38.666238,0.0,0.0,5.369464,0.0,4.0
Play 100,S50,7.0,15.936398,1.0,0.0,6.0,13.70999,12.143053,0.0,4.0
Play 100,BS110,4.0,10.747051,13.0,33.325718,1.0,19.226376,6.503061,0.0,4.0
Play 100,S50,8.0,17.140954,5.0,33.746252,1.0,3.035377,0.916142,0.0,4.0
Play 100,BS110,14.0,31.002912,0.0,0.0,0.0,0.0,9.651961,0.0,4.0
Play 100,S50,7.0,19.540181,14.0,25.194168,6.0,10.041482,14.709284,0.0,4.0
Play 100,S50,7.0,11.410158,23.0,62.540583,2.0,6.637985,16.087888,0.0,4.0
Play 100,BS110,7.0,11.772745,2.0,9.472772,0.0,4.599947,0.763958,0.0,4.0
Play 100,BS110,7.0,21.687935,5.0,40.082938,10.0,26.684109,2.827525,0.0,4.0
Play 100,BS110,8.0,13.781166,3.0,11.088819,0.0,5.384694,0.894289,0.0,4.0
Play 100,BS110,4.0,9.937954,12.0,63.982555,3.0,10.161278,17.958019,0.0,4.0
Play 100,S50,7.0,10.686312,12.0,23.075388,4.0,11.35176,8.085025,0.0,4.0
Play 100,BS110,5.0,10.512941,4.0,6.694138,0.0,0.0,5.09032,0.0,4.0
Play 100,S50,5.0,10.700489,0.0,0.0,1.0,6.989058,5.002957,0.0,4.0
Play 100,S50,4.0,7.961184,15.0,38.720304,2.0,6.28968,13.572223,0.0,4.0
Play 100,BS110,14.0,27.459958,4.0,35.860156,0.0,0.0,14.348949,0.0,4.0
Play 100,S50,0.0,0.0,13.0,30.496262,0.0,0.0,7.30513,0.0,4.0
